Name,Alternate 1,UWI number,Quadrant,Block,Operator,Licence number,Intent,Intent - planned,Well status,Well content,Status,Content - planned,Type,Subsea,SPUD date,Completion date,Field,Predrilled entry date,Predrilled completion date,Drill permit,Discovery name,Discovery wellbore,KBE,Final vertical depth (TVD) [m RKB],Terminal depth,Water depth,Kick off point [m RKB],Location,Country,Facility,Drilling facility type,Drilling facility category,Licensing activity awarded in,Production facility,Multilateral,Entry year,Completed year,Reclassified from/to wellbore,Plot symbol,Geodatum,Latitude,Longitude,Surface Y,Surface X,UTM zone,Grid system,DISKOS Well Type,DISKOS Wellbore Parent,NPDID wellbore,NPDID discovery,NPDID field,Publication date,Release date,NPDID production licence drilled in,NPDID drilling facility,NPDID production facility,NPDID wellbore reclassified from,Date main level updated,Date all updated,Date sync NPD
9/2-A-2 A,9/2-A-2,3045,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1997-04-18 00:00:00.000,1997-05-05 00:00:00.000,YME,,,1271-P,9/2-1 Yme,NO,42.0,3158.0,5040.0,93.0,4540.0,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1997,1997,,,ED50,57.818761,4.519686,6409691.27,590280.75,31,ED50 / UTM zone 31N,sidetrack           ,9/2-A-2                                 ,3045,45098,43807,,1999-05-05 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
9/2-A-2 B,9/2-A-2,4032,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,2000-02-24 00:00:00.000,2000-03-15 00:00:00.000,YME,,,1716-P,9/2-1 Yme,NO,42.0,3098.0,5482.0,93.0,4407.0,NORTH SEA,NORWAY,YME A,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,2000,2000,,,ED50,57.818761,4.519686,6409691.27,590280.75,31,ED50 / UTM zone 31N,sidetrack           ,9/2-A-2 A                               ,4032,45098,43807,,2002-03-15 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-3,9/2-A-3,3349,9,2,Den norske stats oljeselskap a.s,114 ,INJECTION,INJECTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1997-06-24 00:00:00.000,1998-02-02 00:00:00.000,YME,,,1427-P,9/2-1 Yme,NO,42.0,3345.0,7584.0,93.0,,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1997,1998,9/2-8 S  ,,ED50,57.818772,4.519722,6409692.56,590282.87,31,ED50 / UTM zone 31N,initial             ,                                        ,3349,45098,43807,,2000-02-02 00:00:00.000,21716,278245,282557.0,3126,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-4,9/2-A-4,2828,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1996-06-08 00:00:00.000,1996-08-13 00:00:00.000,YME,,,1167-P,9/2-1 Yme,NO,42.3,3377.0,4845.0,92.8,,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1996,1996,,,ED50,57.818758,4.519781,6409691.09,590286.37,31,ED50 / UTM zone 31N,initial             ,                                        ,2828,45098,43807,2008-08-15 00:00:00.000,1998-08-13 00:00:00.000,21716,278245,282557.0,0,2019-10-23 00:00:00.000,2019-10-03 00:00:00.000,09.02.2020
9/2-A-4 A,9/2-A-4,3740,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1999-04-21 00:00:00.000,1999-05-19 00:00:00.000,YME,,,1580-P,9/2-1 Yme,NO,42.0,3185.0,4743.0,93.0,4477.0,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1999,1999,,,ED50,57.818758,4.519781,6409691.09,590286.37,31,ED50 / UTM zone 31N,sidetrack           ,9/2-A-4                                 ,3740,45098,43807,,2001-05-19 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-4 B,9/2-A-4,4154,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,2000-08-28 00:00:00.000,2000-10-13 00:00:00.000,YME,,,1806-P,9/2-1 Yme,NO,42.0,3175.0,4928.0,93.0,4202.0,NORTH SEA,NORWAY,YME A,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,2000,2000,,,ED50,57.818758,4.519781,6409691.09,590286.37,31,ED50 / UTM zone 31N,sidetrack           ,9/2-A-4 A                               ,4154,45098,43807,,2002-10-13 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-5,9/2-A-5,2508,9,2,Den norske stats oljeselskap a.s,114 ,INJECTION,INJECTION,P & A,WATER,P & A Water,WATER,DEVELOPMENT, NO,1995-03-04 00:00:00.000,1995-04-13 00:00:00.000,YME,,,1013-P,9/2-1 Yme,NO,43.0,3617.0,3675.0,92.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1995,1995,,,ED50,57.818725,4.519669,6409687.23,590279.85,31,ED50 / UTM zone 31N,initial             ,                                        ,2508,45098,43807,,1997-04-13 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2019-03-09 00:00:00.000,09.02.2020
9/2-A-6,9/2-A-6,3063,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1996-08-19 00:00:00.000,1996-10-15 00:00:00.000,YME,,,1286-P,9/2-1 Yme,NO,43.0,3641.0,5205.0,92.0,,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1996,1996,9/2-6 S  ,,ED50,57.818742,4.519708,6409689.14,590282.12,31,ED50 / UTM zone 31N,initial             ,                                        ,3063,45098,43807,,1998-10-15 00:00:00.000,21716,278245,282557.0,2867,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-6 A,9/2-A-6,3830,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1999-07-13 00:00:00.000,1999-08-08 00:00:00.000,YME,,,1615-P,9/2-1 Yme,NO,43.0,3304.3,5140.0,92.0,4398.0,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1999,1999,,,ED50,57.818742,4.519708,6409689.14,590282.12,31,ED50 / UTM zone 31N,sidetrack           ,9/2-A-6                                 ,3830,45098,43807,,2001-08-08 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-A-8,9/2-A-8,2790,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT, NO,1996-03-22 00:00:00.000,1996-05-16 00:00:00.000,YME,,,1141-P,9/2-1 Yme,NO,42.3,3173.6,4637.0,92.0,,NORTH SEA,NORWAY,YME,JACK-UP 3 LEGS,MOVEABLE,10-A,YME B ØST,NO,1996,1996,,,ED50,57.818744,4.51965,6409689.37,590278.65,31,ED50 / UTM zone 31N,initial             ,                                        ,2790,45098,43807,,1998-05-16 00:00:00.000,21716,278245,282557.0,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
9/2-B-1 H,9/2-B-1,2748,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT,YES,1995-06-23 00:00:00.000,1995-07-21 00:00:00.000,YME,,,1109-P,9/2-1 Yme,NO,23.0,3355.0,3355.0,77.0,,NORTH SEA,NORWAY,DEEPSEA BERGEN,SEMISUB STEEL,MOVEABLE,10-A,YME B VEST,NO,1995,1995,9/2-5   ,,ED50,57.75425,4.355878,6402303.16,580693.95,31,ED50 / UTM zone 31N,initial             ,                                        ,2748,45098,43807,,1997-07-21 00:00:00.000,21716,287983,282585.0,2599,2019-12-09 00:00:00.000,2017-04-26 00:00:00.000,09.02.2020
9/2-B-2 H,9/2-B-2,2781,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT,YES,1996-05-11 00:00:00.000,1996-06-21 00:00:00.000,YME,1996-03-31 00:00:00.000,1996-04-06 00:00:00.000,1139-P,9/2-1 Yme,NO,23.0,3356.0,3438.0,77.0,,NORTH SEA,NORWAY,DEEPSEA BERGEN,SEMISUB STEEL,MOVEABLE,10-A,YME B VEST,NO,1996,1996,,,ED50,57.75425,4.356056,6402303.37,580704.53,31,ED50 / UTM zone 31N,initial             ,                                        ,2781,45098,43807,,1998-06-21 00:00:00.000,21716,287983,282585.0,0,2019-12-09 00:00:00.000,2017-04-11 00:00:00.000,09.02.2020
9/2-B-3 H,9/2-B-3,2901,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT,YES,1997-04-22 00:00:00.000,1997-06-10 00:00:00.000,YME,1996-06-23 00:00:00.000,1996-06-25 00:00:00.000,1561-P,9/2-1 Yme,NO,25.0,3395.0,4499.0,77.0,,NORTH SEA,NORWAY,BYFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,10-A,YME B VEST,NO,1997,1997,9/2-7 S  ,,ED50,57.754208,4.356042,6402298.71,580703.8,31,ED50 / UTM zone 31N,initial             ,                                        ,2901,45098,43807,,1999-06-10 00:00:00.000,21716,341331,282585.0,3087,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-B-4 H,9/2-B-4,3911,9,2,Den norske stats oljeselskap a.s,114 ,PRODUCTION,PRODUCTION,P & A,OIL,P & A Oil,OIL,DEVELOPMENT,YES,1999-06-29 00:00:00.000,1999-09-17 00:00:00.000,YME,,,1720-P,9/2-1 Yme,NO,25.0,3386.0,4367.0,77.0,,NORTH SEA,NORWAY,BYFORD DOLPHIN,SEMISUB STEEL,MOVEABLE,10-A,YME B VEST,NO,1999,1999,9/2-9 S  ,,ED50,57.754219,4.355717,6402299.56,580684.43,31,ED50 / UTM zone 31N,initial             ,                                        ,3911,45098,43807,,2001-09-17 00:00:00.000,21716,341331,282585.0,3703,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-1,9/2-C-1,6007,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT, NO,2009-02-07 00:00:00.000,2009-11-13 00:00:00.000,YME,2009-01-03 00:00:00.000,2009-01-03 00:00:00.000,3046-P,9/2-1 Yme,NO,51.0,3311.0,5260.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816108,4.535431,6409417.08,591222.69,31,ED50 / UTM zone 31N,initial             ,                                        ,6007,45098,43807,,2011-11-13 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-2,9/2-C-2,6008,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,PLUGGED,DRY,Plugged Dry,OIL,DEVELOPMENT, NO,2009-01-31 00:00:00.000,2009-09-26 00:00:00.000,YME,2009-01-02 00:00:00.000,2009-01-03 00:00:00.000,3047-P,9/2-1 Yme,NO,51.0,3233.0,4930.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816081,4.535433,6409414.0,591222.93,31,ED50 / UTM zone 31N,initial             ,                                        ,6008,45098,43807,,2011-09-26 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-2 A,9/2-C-2,6377,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT, NO,2010-08-03 00:00:00.000,2010-09-12 00:00:00.000,YME,,,3237-P,9/2-1 Yme,NO,45.6,3206.0,5321.0,95.0,1508.0,NORTH SEA,NORWAY,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2010,2010,,,ED50,57.816081,4.535433,6409414.0,591222.93,31,ED50 / UTM zone 31N,sidetrack           ,9/2-C-2                                 ,6377,45098,43807,,2012-09-12 00:00:00.000,2786469,292114,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-3,9/2-C-3,6009,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT, NO,2009-02-21 00:00:00.000,2009-09-12 00:00:00.000,YME,2009-01-01 00:00:00.000,2009-01-02 00:00:00.000,3048-P,9/2-1 Yme,NO,51.0,3172.0,5240.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816094,4.535469,6409415.59,591225.04,31,ED50 / UTM zone 31N,initial             ,                                        ,6009,45098,43807,,2011-09-12 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-4,9/2-C-4,6010,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT, NO,2009-02-14 00:00:00.000,2009-11-22 00:00:00.000,YME,2009-01-01 00:00:00.000,2009-01-01 00:00:00.000,3049-P,9/2-1 Yme,NO,51.0,3135.0,4637.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816086,4.535469,6409414.66,591225.06,31,ED50 / UTM zone 31N,initial             ,                                        ,6010,45098,43807,,2011-11-22 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-5,9/2-C-5,6012,9,2,Talisman Energy Norge AS,316 ,INJECTION,INJECTION,SUSPENDED,WATER/GAS,Suspended Water Gas,WATER/GAS,DEVELOPMENT, NO,2009-01-14 00:00:00.000,2009-08-20 00:00:00.000,YME,2009-01-05 00:00:00.000,2009-01-06 00:00:00.000,3050-P,9/2-1 Yme,NO,51.0,3502.0,4913.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816078,4.535408,6409413.65,591221.45,31,ED50 / UTM zone 31N,initial             ,                                        ,6012,45098,43807,,2011-08-20 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-6,9/2-C-6,6013,9,2,Talisman Energy Norge AS,316 ,INJECTION,INJECTION,SUSPENDED,WATER/GAS,Suspended Water Gas,WATER/GAS,DEVELOPMENT, NO,2009-01-23 00:00:00.000,2009-08-01 00:00:00.000,YME,2009-01-04 00:00:00.000,2009-01-06 00:00:00.000,3051-P,9/2-1 Yme,NO,51.0,3315.0,5448.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816092,4.5354,6409415.19,591220.92,31,ED50 / UTM zone 31N,initial             ,                                        ,6013,45098,43807,,2011-08-01 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-7,9/2-C-7,6319,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,PLUGGED,DRY,Plugged Dry,OIL,DEVELOPMENT, NO,2009-02-28 00:00:00.000,2010-01-27 00:00:00.000,YME,2008-12-31 00:00:00.000,2008-12-31 00:00:00.000,3204-P,9/2-1 Yme,NO,45.6,3302.0,4348.0,93.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2010,9/2-10   ,,ED50,57.816078,4.535461,6409413.72,591224.58,31,ED50 / UTM zone 31N,initial             ,                                        ,6319,45098,43807,,2012-01-27 00:00:00.000,2786469,278245,403167.0,6017,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-8,9/2-C-8,6018,9,2,Talisman Energy Norge AS,316 ,OBSERVATION,PRODUCTION,PLUGGED,NOT APPLICABLE,Plugged,OIL,DEVELOPMENT, NO,2009-01-10 00:00:00.000,2009-01-13 00:00:00.000,YME,2008-12-25 00:00:00.000,2008-12-30 00:00:00.000,3056-P,9/2-1 Yme,NO,51.0,826.0,826.0,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,2009,2009,,,ED50,57.816069,4.535442,6409412.77,591223.45,31,ED50 / UTM zone 31N,initial             ,                                        ,6018,45098,43807,,2011-01-13 00:00:00.000,2786469,278245,403167.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-C-9,9/2-C-9,6019,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,,,,OIL,DEVELOPMENT, NO,,,YME,,,3057-P,9/2-1 Yme,NO,51.0,,,95.0,,NORTH SEA,NORWAY,MÆRSK GIANT,JACK-UP 3 LEGS,MOVEABLE,18,YME MOPUStor,NO,0,0,,,ED50,57.816072,4.535425,6409413.06,591222.45,31,ED50 / UTM zone 31N,initial             ,                                        ,6019,45098,43807,,,2786469,278245,403167.0,0,2019-10-03 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-D-1 H,9/2-D-1,6014,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT,YES,2009-07-20 00:00:00.000,2010-04-03 00:00:00.000,YME,2009-07-14 00:00:00.000,2009-07-16 00:00:00.000,3052-P,9/2-1 Yme,NO,51.0,3202.0,4231.0,95.0,,NORTH SEA,NORWAY,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,18,YME BETA,NO,2009,2010,,,ED50,57.756356,4.368747,6402552.95,581455.07,31,ED50 / UTM zone 31N,initial             ,                                        ,6014,45098,43807,,2012-04-03 00:00:00.000,2786469,292114,403775.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-D-2 H,9/2-D-2,6015,9,2,Talisman Energy Norge AS,316 ,PRODUCTION,PRODUCTION,SUSPENDED,OIL,Suspended Oil,OIL,DEVELOPMENT,YES,2009-07-29 00:00:00.000,2010-04-29 00:00:00.000,YME,2009-07-13 00:00:00.000,2009-07-14 00:00:00.000,3053-P,9/2-1 Yme,NO,51.0,3249.0,4540.0,95.0,,NORTH SEA,NORWAY,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,18,YME BETA,NO,2009,2010,,,ED50,57.75635,4.368642,6402552.2,581448.8,31,ED50 / UTM zone 31N,initial             ,                                        ,6015,45098,43807,,2012-04-29 00:00:00.000,2786469,292114,403775.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
9/2-D-3 H,9/2-D-3,6016,9,2,Talisman Energy Norge AS,316 ,INJECTION,INJECTION,SUSPENDED,WATER,Suspended Water,WATER,DEVELOPMENT,YES,2009-06-26 00:00:00.000,2010-03-12 00:00:00.000,YME,,,3054-P,9/2-1 Yme,NO,51.0,3537.0,4150.0,95.0,,NORTH SEA,NORWAY,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,18,YME BETA,NO,2009,2010,,,ED50,57.756408,4.368603,6402558.65,581446.35,31,ED50 / UTM zone 31N,initial             ,                                        ,6016,45098,43807,,2012-03-12 00:00:00.000,2786469,292114,403775.0,0,2019-12-09 00:00:00.000,2015-10-06 00:00:00.000,09.02.2020
10/1-A-1,10/1-A-1,536,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-04-23 00:00:00.000,1977-05-16 00:00:00.000,FRIGG,,,61-P,25/1-1 Frigg,NO,48.0,1925.0,2030.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875294,2.061214,6638050.53,447438.28,31,ED50 / UTM zone 31N,initial             ,                                        ,536,44204,43555,,1979-05-16 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-2,10/1-A-2,537,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-02-07 00:00:00.000,1977-05-28 00:00:00.000,FRIGG,,,56-P,25/1-1 Frigg,NO,48.0,1921.0,2056.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875278,2.061203,6638048.68,447437.63,31,ED50 / UTM zone 31N,initial             ,                                        ,537,44204,43555,,1979-05-28 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-3,10/1-A-3,538,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-06-07 00:00:00.000,1977-09-08 00:00:00.000,FRIGG,,,67-P,25/1-1 Frigg,NO,48.0,1932.0,1972.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875292,2.061258,6638050.19,447440.77,31,ED50 / UTM zone 31N,initial             ,                                        ,538,44204,43555,,1979-09-08 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-05-24 00:00:00.000,09.02.2020
10/1-A-4,10/1-A-4,539,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-08-07 00:00:00.000,1977-10-06 00:00:00.000,FRIGG,,,71-P,25/1-1 Frigg,NO,48.0,1915.0,1984.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875267,2.061289,6638047.38,447442.44,31,ED50 / UTM zone 31N,initial             ,                                        ,539,44204,43555,,1979-10-06 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-5,10/1-A-5,540,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-02-02 00:00:00.000,1977-05-22 00:00:00.000,FRIGG,,,52-P,25/1-1 Frigg,NO,48.0,1924.0,2124.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875239,2.061222,6638044.34,447438.66,31,ED50 / UTM zone 31N,initial             ,                                        ,540,44204,43555,,1979-05-22 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-6,10/1-A-6,541,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-08-18 00:00:00.000,1977-10-25 00:00:00.000,FRIGG,,,74-P,25/1-1 Frigg,NO,48.0,1925.0,1961.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875275,2.061247,6638048.34,447440.12,31,ED50 / UTM zone 31N,initial             ,                                        ,541,44204,43555,,1979-10-25 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-7,10/1-A-7,542,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-08-12 00:00:00.000,1977-11-26 00:00:00.000,FRIGG,,,72-P,25/1-1 Frigg,NO,48.0,1921.0,2089.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.87525,2.061278,6638045.53,447441.79,31,ED50 / UTM zone 31N,initial             ,                                        ,542,44204,43555,,1979-11-26 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-8,10/1-A-8,543,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-01-24 00:00:00.000,1977-03-02 00:00:00.000,FRIGG,,,51-P,25/1-1 Frigg,NO,48.0,1932.0,1932.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875261,2.061369,6638046.7,447446.94,31,ED50 / UTM zone 31N,initial             ,                                        ,543,44204,43555,,1979-03-02 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-9,10/1-A-9,544,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-06-10 00:00:00.000,1977-12-04 00:00:00.000,FRIGG,,,68-P,25/1-1 Frigg,NO,48.0,1923.0,2034.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875242,2.061319,6638044.57,447444.11,31,ED50 / UTM zone 31N,initial             ,                                        ,544,44204,43555,,1979-12-04 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
10/1-A-10,10/1-A-10,545,10,1,Elf Petroleum Norge AS,024 ,PRODUCTION,PRODUCTION,P & A,GAS,P & A Gas,GAS,DEVELOPMENT, NO,1977-05-29 00:00:00.000,1977-08-02 00:00:00.000,FRIGG,,,65-P,25/1-1 Frigg,NO,48.0,1933.0,2124.0,96.0,,NORTH SEA,NORWAY,10/1-CDP1,CONCRETE STRUCTURE,FIXED,2-A,,NO,1977,1977,,,ED50,59.875222,2.061339,6638042.39,447445.17,31,ED50 / UTM zone 31N,initial             ,                                        ,545,44204,43555,,1979-08-02 00:00:00.000,20964,271861,,0,2019-12-09 00:00:00.000,2016-06-06 00:00:00.000,09.02.2020
