Well,Top depth,Base depth,Legend
16/2-8,2022.5,2048.75,6
16/2-9 S,1952.0,1974.3,1
16/2-9 S,1975.5,1986.87,2
16/2-9 S,1987.0,1986.87,3
16/2-U-18,1937.0,1937.5,1
16/2-U-18,1937.6,1963.6,2
16/2-U-18,1965.0,1967.08,3
16/2-U-18,1972.0,1994.34,4
16/2-U-18,1995.5,2023.14,5
16/2-U-18,2023.14,2050.91,6
16/2-U-18,2050.91,2078.79,7
16/2-U-19,1896.0,1927.86,1
16/2-U-19,1928.0,1944.42,2
16/3-2,1998.0,2000.6,1
16/3-2,2017.5,2019.0,2
16/3-4,1913.0,1940.18,1
16/3-4,1940.18,1946.56,2
16/3-4,1955.1,1960.65,3
16/3-4 A,2067.0,2082.33,1
16/3-5,1912.0,1933.28,1
16/3-5,1934.0,1950.1,2
16/3-6,1926.0,1953.22,1
16/3-6,1953.2,1967.58,2
16/3-7,1935.5,1954.76,1
16/3-7,1961.0,1977.47,2
16/3-8 S,1965.0,1981.26,1
16/3-8 S,1981.5,2008.3,2
16/3-8 S,2008.3,2021.62,3
16/3-8 S,2022.0,2035.56,4
16/3-U-1,1943.0,1961.3,1
16/4-1,2161.0,2172.0,1
16/4-1,2404.0,2421.5,2
16/4-1,2907.0,2909.0,3
16/4-10,2424.1,2427.57,1
16/4-10,2427.9,2428.1,2
16/4-10,2428.7,2432.7,3
16/4-10,2436.2,2439.8,4
16/4-2,1920.0,1926.2,1
16/4-4,2275.3,2301.76,1
16/4-5,1896.0,1898.7,1
16/4-5,1898.0,1924.75,2
16/4-6 S,1943.5,1968.7,1
16/4-6 S,1968.7,1996.96,2
16/4-6 S,1996.96,2023.93,3
16/4-8 S,1935.0,1948.1,1
16/4-8 S,1948.1,1960.0,2
16/4-8 S,1960.4,1970.86,3
16/4-8 S,1970.86,1985.8,4
16/4-8 S,1986.0,1996.96,5
16/4-8 S,1996.0,2002.2,6
16/4-8 S,2002.2,2008.61,7
16/4-9 S,1985.0,2011.42,1
16/4-9 S,2012.0,2040.2,2
16/4-9 S,2040.2,2065.6,3
16/5-1,1537.0,1582.0,1
16/5-1,1929.0,1942.0,2
16/5-2 S,1919.0,1937.66,1
16/5-2 S,1938.0,1958.18,2
16/5-2 S,1958.18,1967.3,3
16/5-2 S,1967.5,1968.05,4
16/5-2 S,1968.3,1974.23,5
16/5-3,1895.3,1922.5,1
16/5-4,1920.0,1938.15,1
16/5-4,1938.25,1963.84,2
16/5-5,1937.0,1945.8,1
16/5-5,1945.8,1952.1,2
16/5-5,1952.5,1957.87,3
16/5-5,1958.5,1971.37,4
16/5-5,1972.0,1977.68,5
16/5-5,1977.68,1983.79,6
16/6-1,2057.0,2060.5,1
16/7-1,1793.14,1807.77,1
16/7-2,2300.0,2301.5,1
16/7-2,2347.0,2356.5,2
16/7-2,2356.5,2375.0,3
16/7-2,2675.0,2690.75,4
16/7-3,2342.0,2350.68,1
16/7-3,2351.0,2365.56,2
16/7-4,2568.0,2573.4,1
16/7-4,2591.0,2605.9,2
16/7-4,2607.0,2624.55,3
16/7-4,2625.0,2643.5,4
16/7-4,2643.5,2662.5,5
16/7-4,2662.5,2680.75,6
16/7-5,2590.0,2603.1,1
16/7-6,2562.0,2589.0,1
16/7-6,2589.0,2625.35,2
16/7-7 S,2735.0,2761.6,1
16/7-7 S,2767.5,2802.8,2
16/7-7 S,2803.5,2838.8,3
16/7-7 S,2839.5,2875.5,4
16/7-7 S,2875.5,2886.9,5
16/7-8 S,2827.0,2829.9,1
16/9-1,1226.82,1245.11,1
16/9-1,2396.03,2404.57,2
17/11-2,2532.89,2536.85,1
17/11-2,2536.85,2540.51,2
17/12-2,2330.81,2333.55,1
17/12-4,2268.0,2295.56,1
17/12-4,2295.56,2349.3,2
17/3-1,2388.0,2390.0,1
17/3-1,2391.0,2400.2,2
17/3-1,2400.2,2417.85,3
17/3-1,2849.0,2852.15,4
17/4-1,2271.0,2288.0,1
17/4-1,3881.5,3884.0,2
17/9-1,2268.02,2269.85,1
17/9-1,2286.0,2294.84,2
17/9-1 R,3072.99,3077.87,1
18/10-1,2421.0,2432.5,1
18/10-1,2432.5,2450.5,2
18/10-1,2450.5,2469.0,3
18/11-1,2082.0,2086.0,1
2/10-2,3085.0,3086.63,1
2/10-2,3089.0,3098.18,2
2/10-2,4151.0,4153.1,3
2/10-2,4154.0,4163.55,4
2/1-1,3165.65,3177.54,1
2/1-10,4193.0,4219.0,1
2/1-10,4219.0,4246.0,2
2/1-10,4246.0,4272.7,3
2/1-10,4272.7,4278.5,4
2/1-10,4278.5,4288.3,5
2/11-1,3863.64,3878.28,1
2/11-10 S,3913.0,3962.5,1
2/11-2,2661.21,2663.95,1
2/11-2,2663.95,2666.7,2
2/11-2,2666.7,2669.44,3
2/11-2,2669.44,2670.35,4
2/11-3,2776.0,2792.0,1
2/11-3,2789.0,2789.5,2
2/11-3,2792.0,2811.0,3
2/11-3 A,3192.0,3198.3,1
2/11-3 A,3201.5,3206.3,2
2/11-3 A,3206.3,3209.9,3
2/11-3 A,3226.0,3230.1,4
2/11-3 A,3231.9,3235.7,5
2/11-3 A,3235.9,3239.1,6
2/11-3 A,3240.9,3251.4,7
2/1-13 S,4274.0,4301.08,1
2/11-4,2580.0,2616.3,1
2/11-6 S,3693.05,3712.0,1
2/11-8,4574.0,4583.9,1
2/11-9,3038.0,3049.0,1
2/11-9,,0.0,2
2/11-9,3060.17,3068.67,3
2/11-9,4211.0,4224.75,4
2/11-A-1,4605.0,4614.57,1
2/11-A-1 A,4036.0,4043.0,1
2/11-A-1 A,4044.5,4056.0,2
2/11-A-1 A,4056.0,4066.0,3
2/11-A-1 B,3749.5,3768.0,1
2/11-A-2,3380.0,3391.0,1
2/11-A-2,3538.0,3564.55,10
2/11-A-2,3407.0,3409.75,2
2/11-A-2,3410.0,3418.7,3
2/11-A-2,3439.0,3464.8,4
2/11-A-2,3470.0,3494.6,5
2/11-A-2,,0.0,6
2/11-A-2,3484.0,3509.65,7
2/11-A-2,3510.6,3510.7,8
2/11-A-2,3518.0,3518.9,9
2/11-A-7,3346.0,3360.5,1
2/11-A-8,3391.0,3410.05,1
2/1-2,3318.0,3336.18,1
2/12-1,4633.0,4650.87,1
2/12-1,4651.0,4660.54,2
2/12-1,4662.0,4672.45,3
2/12-2 S,5530.0,5539.18,1
2/1-3,3823.0,3832.15,1
2/1-3,3838.0,3855.7,2
2/1-3,3856.4,3862.18,3
2/1-3,3875.0,3893.48,4
2/1-4,4036.0,4063.73,1
2/1-4,4063.9,4082.4,2
2/1-4,4082.4,4101.1,3
2/1-4,4101.1,4119.35,4
2/1-4,4119.35,4138.0,5
2/1-5,3928.9,3947.3,1
2/1-6,4127.0,4153.33,1
2/1-6,4313.0,4336.75,10
2/1-6,4336.8,4364.25,11
2/1-6,4364.25,4391.5,12
2/1-6,4153.7,4181.34,2
2/1-6,4181.4,4208.55,3
2/1-6,4208.5,4235.4,4
2/1-6,4235.4,4245.6,5
2/1-6,4245.6,4254.65,6
2/1-6,4254.6,4263.2,7
2/1-6,4263.3,4265.35,8
2/1-6,4303.0,4313.0,9
2/1-7,5115.05,5124.25,1
2/1-7,5124.25,5125.52,2
2/1-7,5125.52,5127.0,3
2/1-7,5147.0,5165.0,4
2/1-8,3898.0,3924.0,1
2/1-8,3925.8,3931.0,2
2/1-8,3953.0,3981.3,3
2/1-9,4019.0,4046.0,1
2/1-9,4046.0,4074.0,2
2/1-9,4074.0,4102.0,3
2/1-9,4102.0,4124.45,4
2/1-9,4125.0,4153.0,5
2/1-9 A,4141.0,4178.0,1
2/1-9 A,4178.0,4223.6,2
2/1-9 A,4223.5,4251.5,3
2/1-9 A,4251.5,4279.4,4
2/1-9 A,4279.4,4307.4,5
2/1-9 A,4307.5,4319.1,6
2/1-A-1,4680.0,4681.0,1
2/1-A-1,4681.0,4682.5,2
2/1-A-1,4682.5,4691.0,3
2/1-A-1,4691.4,4693.8,4
2/1-A-1,4693.8,4695.1,5
2/1-A-1,4698.0,4707.5,6
2/1-A-1,4707.5,4709.65,7
2/1-A-1,4716.0,4734.2,8
2/1-A-1,4734.0,4754.0,9
2/1-A-12,5916.0,5921.66,1
2/1-A-12,5925.0,5927.9,2
2/1-A-12,5928.5,5938.1,3
2/1-A-16,4802.0,4810.5,1
2/1-A-16,4855.0,4882.4,2
2/1-A-17,4275.0,4299.0,1
2/1-A-17,4306.0,4329.25,2
2/1-A-17,4329.25,4356.0,3
2/1-A-17,4356.35,4372.0,4
2/1-A-23,4758.0,4784.5,1
2/1-A-23,4784.5,4800.5,2
2/1-A-23,4800.5,4821.0,3
2/1-A-26,4062.0,4089.1,1
2/1-A-29,6176.0,6202.47,1
2/1-A-30,5620.5,5631.12,1
2/1-A-30,5641.0,5646.4,2
2/1-A-30 A,5569.0,5646.8,1
2/1-A-4,4380.0,4398.4,1
2/1-A-4,4398.4,4425.48,2
2/1-A-4,4426.0,4429.6,3
2/1-A-4,4430.0,4442.5,4
2/1-A-4,4442.5,4469.45,5
2/1-A-4,4470.0,4497.6,6
2/1-A-5,4481.0,4491.44,1
2/1-A-5,4499.5,4508.25,2
2/1-A-6,4403.0,4430.45,1
2/1-A-6,4430.45,4457.8,2
2/1-A-7,4081.0,4084.0,1
2/1-A-7,4088.5,4105.8,2
2/1-A-7,4107.5,4109.1,3
2/1-A-7,4110.0,4128.3,4
2/1-A-7,4130.0,4154.4,5
2/1-A-7,4140.0,4158.5,6
2/2-1,3355.8,3365.0,1
2/2-1,3712.0,3713.75,2
2/2-1,3714.0,3725.3,3
2/2-1,3726.0,3736.54,4
2/2-2,1979.3,1994.3,1
2/2-2,2939.65,2946.98,2
2/2-3,3887.7,3905.0,1
2/2-5,3592.0,3609.0,1
2/2-5,3678.0,3706.0,2
2/3-4,3125.4,3144.0,1
2/4-12,3181.2,3195.83,1
2/4-12,3243.07,3261.36,2
2/4-12,3288.79,3299.76,3
2/4-12,3324.76,3343.05,4
2/4-12,3364.99,3383.28,5
2/4-15 S,3867.0,3869.5,1
2/4-17,4338.83,4356.48,1
2/4-18 R,5134.0,5137.15,1
2/4-18 R,5105.0,5114.0,2
2/4-2,,0.0,1
2/4-2,3051.05,3053.18,2
2/4-2,3199.18,3203.45,3
2/4-2,3204.97,3208.93,4
2/4-2,3220.21,3222.65,5
2/4-2,3232.4,3237.43,6
2/4-2,3247.03,3248.25,7
2/4-2,3265.32,3278.12,8
2/4-21,5069.0,5083.4,1
2/4-21,5116.0,5136.9,2
2/4-21,5139.0,5166.24,3
2/4-3,,0.0,1
2/4-3,3163.52,3166.26,10
2/4-3,3165.35,3168.4,11
2/4-3,3215.64,3222.65,12
2/4-3,3250.69,3251.91,13
2/4-3,3251.91,3254.96,14
2/4-3,3254.96,3263.8,15
2/4-3,3276.6,3282.39,16
2/4-3,3313.18,3320.64,17
2/4-3,3320.64,3337.26,18
2/4-3,3115.06,3116.58,2
2/4-3,3116.88,3119.02,3
2/4-3,3119.63,3124.81,4
2/4-3,3124.2,3132.12,5
2/4-3,3132.12,3133.04,6
2/4-3,3133.04,3136.09,7
2/4-3,3137.61,3142.49,8
2/4-3,3143.71,3146.76,9
2/4-4,3206.5,3207.11,1
2/4-4,3245.21,3245.51,2
2/4-4,3288.79,3297.02,3
2/4-5,3093.72,3094.02,1
2/4-5,3215.03,3224.17,10
2/4-5,3224.17,3233.32,11
2/4-5,3233.32,3242.46,12
2/4-5,3099.21,3108.35,2
2/4-5,3108.35,3115.06,3
2/4-5,3115.06,3118.71,4
2/4-5,3133.34,3139.44,5
2/4-5,3182.11,3187.6,6
2/4-5,3187.6,3196.74,7
2/4-5,3196.74,3205.89,8
2/4-5,3205.89,3215.03,9
2/4-6,3119.32,3128.77,1
2/4-6,3136.09,3145.23,2
2/4-6,3145.23,3154.38,3
2/4-6,3154.38,3172.66,4
2/4-6,3204.67,3219.91,5
2/4-7,3171.44,3183.64,1
2/4-7,3296.11,3300.98,10
2/4-7,3314.4,3316.22,11
2/4-7,3323.54,3329.79,12
2/4-7,3332.68,3339.08,13
2/4-7,3183.64,3195.22,2
2/4-7,3195.22,3210.15,3
2/4-7,3210.15,3224.48,4
2/4-7,3224.48,3235.45,5
2/4-7,3240.02,3249.17,6
2/4-7,3252.22,3263.8,7
2/4-7,3263.49,3281.63,8
2/4-7,3281.78,3296.11,9
2/4-8,2985.52,2988.87,1
2/4-8,3058.06,3076.19,10
2/4-8,3076.65,3094.94,11
2/4-8,3095.24,3105.91,12
2/4-8,3108.05,3110.18,13
2/4-8,3126.64,3129.99,14
2/4-8,3130.3,3148.89,15
2/4-8,3148.89,3167.48,16
2/4-8,3167.48,3186.07,17
2/4-8,3186.07,3204.67,18
2/4-8,3204.67,3223.26,19
2/4-8,2993.14,3001.06,2
2/4-8,3223.26,3247.03,20
2/4-8,3002.89,3009.29,3
2/4-8,3009.29,3014.78,4
2/4-8,3021.48,3023.92,5
2/4-8,3023.92,3033.67,6
2/4-8,3035.5,3041.29,7
2/4-8,3041.9,3050.13,8
2/4-8,3050.13,3057.45,9
2/4-A-13,3154.07,3154.38,1
2/4-A-13,3243.07,3261.36,10
2/4-A-13,3261.36,3279.65,11
2/4-A-13,3165.04,3166.26,2
2/4-A-13,3185.16,3185.77,3
2/4-A-13,3187.9,3190.34,4
2/4-A-13,3197.35,3197.5,5
2/4-A-13,3206.5,3215.64,6
2/4-A-13,3215.64,3224.78,7
2/4-A-13,3224.78,3233.93,8
2/4-A-13,3233.93,3236.98,9
2/4-A-15 A,3868.52,3877.67,1
2/4-A-15 A,3917.9,3927.04,2
2/4-A-15 A,4022.45,4030.68,3
2/4-A-15 A,4022.45,4030.68,4
2/4-A-17,3165.04,3174.8,1
2/4-A-17,3174.8,3186.07,2
2/4-A-17,3186.07,3192.48,3
2/4-A-17,3220.82,3221.74,4
2/4-A-17,3240.63,3244.69,5
2/4-A-17,3244.29,3245.97,6
2/4-A-17,3319.27,3322.56,7
2/4-A-17,3323.54,3328.39,8
2/4-A-17,3328.72,3334.1,9
2/4-A-21,4588.76,4598.4,1
2/4-A-21,4665.88,4669.66,10
2/4-A-21,4689.44,4692.09,11
2/4-A-21,4599.74,4605.28,2
2/4-A-21,4604.92,4606.47,3
2/4-A-21,4607.36,4608.48,4
2/4-A-21,4625.95,4626.56,5
2/4-A-21,4628.69,4629.18,6
2/4-A-21,4640.28,4642.7,7
2/4-A-21,4649.42,4655.85,8
2/4-A-21,4656.12,4665.57,9
2/4-A-4 A,3596.64,3596.79,1
2/4-A-4 A,3601.21,3603.96,2
2/4-A-4 A,3608.83,3612.89,3
2/4-A-4 A,3618.28,3622.55,4
2/4-A-4 A,,0.0,5
2/4-A-4 A,3720.08,3724.66,6
2/4-A-4 A,3724.96,3728.5,7
2/4-A-5,3254.65,3263.8,1
2/4-A-5,3264.71,3272.94,2
2/4-A-6,3375.96,3376.27,1
2/4-A-6,3416.81,3417.11,10
2/4-A-6,3425.95,3427.48,11
2/4-A-6,3427.78,3431.13,12
2/4-A-6,3431.44,3439.36,13
2/4-A-6,3439.36,3444.54,14
2/4-A-6,3445.46,3454.3,15
2/4-A-6,3454.6,3457.65,16
2/4-A-6,3457.65,3466.8,17
2/4-A-6,3466.8,3469.23,18
2/4-A-6,3469.54,3477.16,19
2/4-A-6,3380.84,3386.02,2
2/4-A-6,3478.68,3483.56,20
2/4-A-6,3484.78,3492.4,21
2/4-A-6,3493.92,3500.32,22
2/4-A-6,3500.63,3509.16,24
2/4-A-6,3509.47,3513.73,25
2/4-A-6,3514.04,3520.14,26
2/4-A-6,3523.18,3528.06,27
2/4-A-6,3532.33,3532.63,28
2/4-A-6,3541.47,3541.78,29
2/4-A-6,3387.85,3393.64,3
2/4-A-6,3544.21,3546.04,30
2/4-A-6,3553.05,3558.24,31
2/4-A-6,3559.15,3567.38,32
2/4-A-6,3568.29,3574.39,33
2/4-A-6,3577.44,3586.58,34
2/4-A-6,3586.58,3599.38,35
2/4-A-6,3599.38,3617.98,36
2/4-A-6,3617.98,3632.91,37
2/4-A-6,3633.52,3644.49,38
2/4-A-6,3397.0,3398.22,4
2/4-A-6,3400.35,3400.96,5
2/4-A-6,3405.84,3406.44,6
2/4-A-6,3406.75,3407.97,7
2/4-A-6,3408.88,3414.06,8
2/4-A-6,3414.06,3414.98,9
2/4-A-8,3069.34,3077.87,1
2/4-A-8,3192.48,3210.76,10
2/4-A-8,3210.76,3224.17,11
2/4-A-8,3227.83,3246.12,12
2/4-A-8,3246.12,3262.58,13
2/4-A-8,3262.58,3279.65,14
2/4-A-8,3078.48,3087.62,2
2/4-A-8,3087.62,3099.82,3
2/4-A-8,3099.82,3118.1,4
2/4-A-8,3118.1,3131.39,5
2/4-A-8,3131.39,3148.58,6
2/4-A-8,3148.58,3166.87,7
2/4-A-8,3166.87,3174.19,8
2/4-A-8,3174.19,3192.48,9
2/4-B-12,3063.54,3368.04,1
2/4-B-12,3424.73,3426.87,10
2/4-B-12,3426.87,3429.3,11
2/4-B-12,3488.13,3488.44,12
2/4-B-12,,0.0,13
2/4-B-12,3447.29,3447.9,14
2/4-B-12,,0.0,15
2/4-B-12,3461.61,3463.14,16
2/4-B-12,3472.28,3475.02,17
2/4-B-12,3485.69,3489.05,18
2/4-B-12,3495.14,3502.76,19
2/4-B-12,3381.45,3383.58,2
2/4-B-12,3503.37,3505.57,20
2/4-B-12,3506.72,3508.92,21
2/4-B-12,3509.16,3512.88,22
2/4-B-12,3527.45,3528.64,23
2/4-B-12,3528.97,3532.94,24
2/4-B-12,3539.95,3545.13,25
2/4-B-12,3548.18,3552.75,26
2/4-B-12,3553.36,3558.24,27
2/4-B-12,3560.98,3567.07,28
2/4-B-12,3567.99,3577.44,29
2/4-B-12,3386.02,3389.38,3
2/4-B-12,3577.13,3586.58,30
2/4-B-12,3587.5,3592.37,31
2/4-B-12,3592.98,3601.52,32
2/4-B-12,3602.43,3611.58,33
2/4-B-12,3611.88,3616.45,34
2/4-B-12,3616.45,3619.2,35
2/4-B-12,3624.07,3633.22,36
2/4-B-12,3633.52,3642.36,37
2/4-B-12,3642.97,3651.81,38
2/4-B-12,3652.11,3661.26,39
2/4-B-12,3391.2,3391.81,4
2/4-B-12,3660.95,3669.49,40
2/4-B-12,3401.26,3404.31,5
2/4-B-12,3404.92,3405.23,6
2/4-B-12,3407.66,3409.8,7
2/4-B-12,3412.24,3414.67,8
2/4-B-12,3418.33,3421.38,9
2/4-B-16,3073.6,3080.64,1
2/4-B-16,3172.97,3174.8,10
2/4-B-16,3183.03,3187.6,11
2/4-B-16,3189.12,3191.56,12
2/4-B-16,3191.26,3191.38,13
2/4-B-16,3226.55,3227.41,14
2/4-B-16,3232.62,3235.45,15
2/4-B-16,3239.41,3242.68,16
2/4-B-16,3251.3,3255.17,17
2/4-B-16,3073.6,3082.14,2
2/4-B-16,3082.44,3083.05,3
2/4-B-16,3088.23,3090.67,4
2/4-B-16,3091.59,3093.72,5
2/4-B-16,3105.0,3105.61,6
2/4-B-16,3106.83,3109.26,7
2/4-B-16,3151.63,3154.38,8
2/4-B-16,3168.4,3169.92,9
2/4-B-19,2974.24,2992.53,1
2/4-B-19,3105.3,3110.97,2
2/4-B-19,3144.32,3147.24,3
2/4-B-19,3147.24,3159.56,4
2/4-B-19 A,2561.84,2576.78,1
2/4-B-19 A,3080.0,3083.66,10
2/4-B-19 A,3083.97,3085.19,11
2/4-B-19 A,3087.62,3088.84,12
2/4-B-19 A,3096.46,3102.86,13
2/4-B-19 A,3103.17,3110.48,14
2/4-B-19 A,3111.09,3120.24,15
2/4-B-19 A,3120.24,3126.94,16
2/4-B-19 A,3127.25,3131.82,17
2/4-B-19 A,3136.39,3140.96,18
2/4-B-19 A,2579.83,3006.55,2
2/4-B-19 A,3144.01,3153.16,20
2/4-B-19 A,3153.16,3162.0,21
2/4-B-19 A,3162.3,3172.36,22
2/4-B-19 A,3172.66,3183.64,23
2/4-B-19 A,3190.95,3199.79,24
2/4-B-19 A,3200.1,3208.02,25
2/4-B-19 A,3208.63,3218.69,26
2/4-B-19 A,3008.38,3008.68,3
2/4-B-19 A,3016.61,3023.92,4
2/4-B-19 A,3025.75,3033.06,5
2/4-B-19 A,3034.89,3042.51,6
2/4-B-19 A,3043.43,3052.88,7
2/4-B-19 A,3062.02,3070.56,8
2/4-B-19 A,3070.86,3074.52,9
2/4-B-20,3631.08,3632.0,1
2/4-B-20,3634.13,3642.66,2
2/4-B-20,3675.89,3678.02,3
2/4-B-20,3678.33,3678.63,4
2/4-B-20,3710.33,3714.9,5
2/4-B-20,3715.51,3719.78,6
2/4-B-20,3766.72,3771.29,7
2/4-B-20,3772.81,3777.69,8
2/4-B-20,3789.58,3798.72,9
2/4-B-4,3089.15,3095.64,1
2/4-B-4,3186.38,3194.91,10
2/4-B-4,3235.45,3244.6,11
2/4-B-4,3244.6,3253.47,12
2/4-B-4,3096.16,3104.91,2
2/4-B-4,3147.97,3150.05,3
2/4-B-4,3150.69,3158.12,4
2/4-B-4,3158.64,3160.78,5
2/4-B-4,,0.0,6
2/4-B-4,3164.1,3166.99,7
2/4-B-4,3167.48,3170.38,8
2/4-B-4,3179.98,3185.22,9
2/4-C-11,373.56,374.81,1
2/4-C-11,,0.0,10
2/4-C-11,,0.0,11
2/4-C-11,,0.0,12
2/4-C-11,2296.97,2305.2,13
2/4-C-11,,0.0,14
2/4-C-11,,0.0,15
2/4-C-11,,0.0,16
2/4-C-11,2913.89,2917.7,17
2/4-C-11,2944.37,2945.13,18
2/4-C-11,2953.51,2953.57,19
2/4-C-11,,0.0,2
2/4-C-11,2990.09,2990.97,20
2/4-C-11,2997.71,3000.6,21
2/4-C-11,3012.64,3012.7,22
2/4-C-11,3013.86,3017.52,23
2/4-C-11,3018.13,3020.26,24
2/4-C-11,3027.27,3036.42,25
2/4-C-11,3036.42,3045.56,26
2/4-C-11,3045.56,3054.71,27
2/4-C-11,3054.71,3058.36,28
2/4-C-11,3060.19,3061.11,29
2/4-C-11,528.22,535.75,3
2/4-C-11,3061.72,3062.33,30
2/4-C-11,3062.94,3070.56,31
2/4-C-11,3070.56,3072.69,32
2/4-C-11,3073.6,3077.57,33
2/4-C-11,3077.57,3086.71,34
2/4-C-11,3086.71,3095.85,35
2/4-C-11,3095.85,3105.0,36
2/4-C-11,3105.0,3114.14,37
2/4-C-11,3114.14,3118.71,38
2/4-C-11,3118.71,3127.86,39
2/4-C-11,1160.68,1163.12,4
2/4-C-11,3127.86,3137.0,40
2/4-C-11,1556.92,1563.26,5
2/4-C-11,1710.54,1713.28,6
2/4-C-11,1719.86,1725.05,7
2/4-C-11,,0.0,8
2/4-C-11,,0.0,9
2/4-C-13 A,3140.05,3142.12,1
2/4-C-13 A,3148.58,3157.03,2
2/4-C-13 A,3175.71,3177.39,3
2/4-C-13 A,3178.76,3183.33,4
2/4-C-13 A,3186.07,3188.42,5
2/4-C-13 A,3223.56,3233.04,6
2/4-C-13 A,3306.17,3324.64,7
2/4-C-4,3648.46,3651.81,1
2/4-C-4,3663.09,3665.52,2
2/4-C-4,3694.18,3702.41,3
2/4-C-4,3791.1,3799.03,4
2/4-C-4,3821.58,3830.42,5
2/4-C-7,3343.05,3345.48,1
2/4-C-7,3352.19,3352.28,2
2/4-C-7,3358.29,3360.42,3
2/4-C-7,3361.94,3364.69,4
2/4-C-7,3456.13,3457.04,5
2/4-C-7,3457.35,3466.19,6
2/4-C-7,3466.49,3467.4,7
2/4-C-7,3475.94,3484.78,8
2/4-C-8,2928.21,2946.5,1
2/4-C-8,3201.31,3218.69,10
2/4-C-8,2946.5,2961.74,2
2/4-C-8,2961.74,2972.1,3
2/4-C-8,2973.02,2979.12,4
2/4-C-8,2979.12,2985.52,5
2/4-C-8,2987.65,2991.61,6
2/4-C-8,3044.95,3054.4,7
2/4-C-8,3054.4,3063.85,8
2/4-C-8,3121.15,3138.46,9
2/4-D-1 A,3479.6,3481.7,1
2/4-D-1 A,3484.78,3491.18,2
2/4-D-1 A,3533.85,3535.38,3
2/4-D-1 A,3546.04,3549.18,4
2/4-D-1 A,3602.43,3611.58,5
2/4-D-1 A,3698.14,3704.51,6
2/4-D-1 A,3706.37,3720.11,7
2/4-D-1 A,3484.17,3484.78,8
2/4-D-11,3056.53,3065.07,1
2/4-D-15 A,3236.37,3250.39,1
2/4-D-15 A,3250.39,3257.95,2
2/4-D-15 A,3258.01,3268.22,3
2/4-D-15 A,3269.28,3279.98,4
2/4-D-15 A,3284.52,3290.01,5
2/4-D-15 A,3292.45,3295.68,6
2/4-D-8,3075.32,3089.46,1
2/4-D-8,3230.63,3236.05,2
2/4-E-10,3049.52,3067.81,1
2/4-E-10,3124.2,3128.77,2
2/4-E-10,3129.08,3137.0,3
2/4-E-10,3137.0,3141.57,4
2/4-E-14,3284.52,3291.23,1
2/4-E-14,3437.53,3439.36,10
2/4-E-14,3300.07,3306.9,2
2/4-E-14,3315.4,3318.36,3
2/4-E-14,3322.02,3325.34,4
2/4-E-14,3332.99,3346.7,5
2/4-E-14,3346.73,3362.46,6
2/4-E-14,3362.86,3370.3,7
2/4-E-14,3428.09,3430.52,8
2/4-E-14,3430.52,34307.98,9
2/4-E-18,3375.05,3390.87,1
2/4-E-18,3391.81,3410.29,2
2/4-E-18,3550.62,3582.53,3
2/4-E-6,3824.02,3830.88,1
2/4-E-6,3942.59,3952.04,10
2/4-E-6,3857.85,3860.44,2
2/4-E-6,3876.45,3885.9,3
2/4-E-6,3885.9,3891.69,4
2/4-E-6,3898.39,3907.84,5
2/4-E-6,3907.84,3916.07,6
2/4-E-6,3917.29,3925.52,7
2/4-E-6,3925.52,3933.75,8
2/4-E-6,3933.75,3942.28,9
2/4-F-10,3158.03,3165.35,1
2/4-F-10,3268.68,3282.39,10
2/4-F-10,3282.39,3291.23,11
2/4-F-10,3291.23,3303.42,12
2/4-F-10,3303.42,3317.44,13
2/4-F-10,3317.44,3335.73,14
2/4-F-10,3335.73,3354.02,15
2/4-F-10,3166.26,3176.02,2
2/4-F-10,3175.41,3193.69,3
2/4-F-10,3194.61,3203.45,4
2/4-F-10,3203.75,3222.83,5
2/4-F-10,3222.35,3237.28,6
2/4-F-10,3233.01,3242.77,7
2/4-F-10,3242.77,3260.75,8
2/4-F-10,3259.84,3268.68,9
2/4-K-13,2867.56,2884.47,1
2/4-K-13,3125.42,3134.56,10
2/4-K-13,3172.66,3173.88,11
2/4-K-13,3179.06,3180.28,12
2/4-K-13,,0.0,13
2/4-K-13,3211.68,3215.64,14
2/4-K-13,3215.94,3217.16,15
2/4-K-13,3225.09,3226.61,16
2/4-K-13,3234.23,3240.94,17
2/4-K-13,3241.24,3243.38,18
2/4-K-13,3244.9,3247.34,19
2/4-K-13,3001.91,3016.7,2
2/4-K-13,3251.61,3253.74,20
2/4-K-13,3254.96,3259.23,21
2/4-K-13,3260.14,3261.36,22
2/4-K-13,3261.97,3265.32,23
2/4-K-13,3016.61,3019.96,3
2/4-K-13,3098.29,3101.34,4
2/4-K-13,3101.34,3101.95,5
2/4-K-13,3110.79,3111.7,6
2/4-K-13,,0.0,7
2/4-K-13,3115.97,3118.1,8
2/4-K-13,3118.71,3124.81,9
2/4-K-18,3268.46,3269.99,1
2/4-K-18,3308.3,3312.75,2
2/4-K-18,3328.84,3333.41,3
2/4-K-18,3404.31,3406.66,4
2/4-K-18,3452.47,3454.3,5
2/4-K-18,3849.01,3849.99,6
2/4-K-18,3858.16,3869.92,7
2/4-K-18,4072.74,4091.67,8
2/4-K-22,1360.32,1366.72,1
2/4-K-22,1941.58,1949.2,2
2/4-K-23,3133.04,3137.92,1
2/4-K-23,3223.78,3225.3,10
2/4-K-23,3143.71,3143.77,2
2/4-K-23,3148.89,3149.32,3
