Well,NPDID wellbore,Top depth,Base depth,Legend
25/1-5,351,1914.0,1923.0,1
25/1-5,351,1928.0,1932.0,2
25/1-6,352,2127.0,2136.0,1
25/1-7,463,1876.0,1879.0,1
25/1-7,463,1959.0,1985.0,11
25/1-7,463,1987.0,2007.0,12
25/1-7,463,2007.0,2033.1,13
25/1-7,463,2033.4,2045.0,14
25/1-7,463,2046.5,2063.0,15
25/1-7,463,2064.0,2065.8,16
25/1-7,463,2066.5,2079.0,17
25/1-7,463,2090.0,2101.9,18
25/1-7,463,2103.0,2116.0,19
25/1-7,463,1880.0,1880.85,2
25/1-7,463,2127.0,2132.5,20
25/1-7,463,2134.0,2146.0,21
25/1-7,463,2150.0,2165.3,22
25/1-7,463,2168.5,2177.3,23
25/1-7,463,2179.5,2195.0,24
25/1-7,463,2195.5,2202.8,25
25/1-7,463,2213.0,2220.8,26
25/1-7,463,2222.0,2240.2,27
25/1-7,463,2241.1,2246.6,28
25/1-7,463,2252.0,2270.0,29
25/1-7,463,1882.0,1890.0,3
25/1-7,463,2412.0,2419.0,30
25/1-7,463,2710.0,2719.9,33
25/1-7,463,1891.0,1897.75,4
25/1-7,463,1900.13,1917.41,5
25/1-7,463,1918.0,1933.5,6
25/1-7,463,1939.0,1947.75,9
25/1-8 S,472,1939.0,1948.9,1
25/1-8 S,472,1950.0,1953.2,2
25/1-8 S,472,1953.2,1968.3,3
25/1-8 S,472,1971.0,1996.5,4
25/1-8 S,472,1997.8,1999.0,5
25/1-8 S,472,2025.0,2055.0,6
25/1-8 S,472,2055.0,2082.5,7
25/1-8 S,472,2082.5,2094.4,8
25/1-8 S,472,2094.4,2110.5,9
25/1-9,1001,2048.0,2049.15,1
25/1-9,1001,2049.5,2068.0,2
25/1-9,1001,2068.0,2087.2,3
25/1-9,1001,2088.5,2107.0,4
25/1-9,1001,2234.0,2255.0,5
25/1-A-14,580,1950.0,1963.3,1
25/1-A-14,580,1964.0,1980.9,2
25/1-A-14,580,1982.0,1996.0,3
25/1-A-14,580,2008.0,2017.6,4
25/1-B-4 H,609,1933.0,1935.3,1
25/1-B-4 H,609,1935.3,1937.5,2
25/1-B-4 H,609,1937.5,1949.0,3
25/2-1,353,1950.0,1966.3,1
25/2-1,353,1984.2,1991.0,2
25/2-10 S,855,2237.0,2245.0,1
25/2-10 S,855,2246.0,2246.9,3
25/2-10 S,855,2247.6,2256.8,4
25/2-10 S,855,2257.0,2269.15,5
25/2-10 S,855,2582.0,2597.0,8
25/2-10 S,855,2888.0,2892.0,9
25/2-11,1036,1951.0,1969.0,2
25/2-11,1036,1969.0,1969.85,3
25/2-11,1036,1973.0,1975.0,4
25/2-12,1290,3685.0,3686.08,2
25/2-12,1290,3690.0,3715.4,3
25/2-12,1290,3943.0,3952.23,4
25/2-12,1290,3994.0,4019.0,5
25/2-13,1459,3340.0,3341.75,1
25/2-13,1459,3709.0,3726.3,11
25/2-13,1459,3727.0,3744.65,12
25/2-13,1459,3745.0,3763.0,13
25/2-13,1459,3763.0,3781.5,14
25/2-13,1459,3781.5,3792.0,15
25/2-13,1459,3792.0,3810.6,16
25/2-13,1459,3810.5,3828.8,17
25/2-13,1459,3829.0,3847.0,18
25/2-13,1459,3847.0,3854.2,19
25/2-13,1459,3367.0,3394.75,2
25/2-13,1459,3387.0,3406.0,3
25/2-13,1459,3405.0,3423.0,4
25/2-13,1459,3429.0,3441.0,5
25/2-13,1459,3441.0,3469.0,6
25/2-13,1459,3459.0,3468.6,7
25/2-13,1459,3649.0,3667.1,8
25/2-13,1459,3667.1,3669.67,9
25/2-14,1712,3130.0,3149.0,3
25/2-14,1712,3149.0,3167.75,4
25/2-15 R2,2116,3569.0,3587.5,1
25/2-15 R2,2116,3587.5,3601.0,2
25/2-17,6215,1955.0,1973.85,1
25/2-17,6215,1974.0,1986.2,2
25/2-17,6215,1987.0,2014.0,3
25/2-18 S,8023,3427.0,3482.04,1
25/2-18 S,8023,3482.4,3555.1,2
25/2-2,354,1991.0,2001.5,1
25/2-2,354,2002.0,2004.0,2
25/2-2,354,2004.0,2012.5,3
25/2-4,356,3650.0,3659.0,1
25/2-4,356,3659.0,3676.0,2
25/2-4,356,3677.0,3695.0,3
25/2-4,356,3817.0,3833.75,4
25/2-4,356,3835.0,3845.0,5
25/2-4,356,3852.0,3863.0,6
25/2-5,357,3339.5,3339.95,1
25/2-5,357,3350.0,3352.0,2
25/2-5,357,3354.0,3362.0,3
25/2-5,357,3363.0,3372.0,4
25/2-5,357,3476.0,3484.7,5
25/2-6,358,3159.6,3165.1,1
25/2-6,358,3253.4,3262.4,2
25/2-6,358,3262.4,3271.8,3
25/2-6,358,3509.7,3518.68,4
25/2-7,47,3409.0,3414.0,1
25/2-7,47,3424.5,3443.5,2
25/2-7,47,3791.0,3798.0,3
25/2-7,47,4101.0,4110.0,4
25/2-8,131,1919.5,1926.0,1
25/2-8,131,1925.0,1931.8,2
25/2-8,131,1933.6,1939.0,3
25/2-8,131,1975.0,1982.0,4
25/2-8,131,2076.0,2084.1,5
25/2-8,131,2186.0,2193.5,6
25/2-8,131,2193.8,2200.0,7
25/2-8,131,2200.0,2209.0,8
25/2-9,477,1939.4,1957.0,1
25/2-9,477,2220.0,2236.9,11
25/2-9,477,2238.2,2255.0,12
25/2-9,477,1959.55,1985.0,2
25/2-9,477,1987.6,2013.0,3
25/2-9,477,2015.3,2033.0,4
25/2-9,477,2034.0,2036.8,5
25/2-9,477,2060.8,2074.0,6
25/2-9,477,2080.0,2103.3,8
25/2-9,477,2107.0,2117.9,9
25/2-C-1 AH,1981,3625.0,3634.73,1
25/2-C-1 AH,1981,3776.1,3791.0,10
25/2-C-1 AH,1981,3637.0,3654.5,2
25/2-C-1 AH,1981,3652.0,3665.1,3
25/2-C-1 AH,1981,3666.0,3684.75,4
25/2-C-1 AH,1981,3685.0,3704.0,5
25/2-C-1 AH,1981,3704.0,3720.5,6
25/2-C-1 AH,1981,3720.55,3739.0,7
25/2-C-1 AH,1981,3739.75,3758.0,8
25/2-C-1 AH,1981,3758.0,3776.1,9
25/2-C-1 H,1922,3617.0,3630.0,1
25/2-C-1 H,1922,3630.0,3648.0,2
25/2-C-1 H,1922,3648.0,3666.0,3
25/2-C-1 H,1922,3666.0,3682.5,4
25/2-C-1 H,1922,3691.0,3708.84,5
25/2-C-2 H,1965,3631.0,3649.0,1
25/2-C-2 H,1965,3649.0,3667.0,2
25/2-C-2 H,1965,3667.0,3682.6,3
25/2-C-3 H,1966,3719.0,3732.5,1
25/2-C-3 H,1966,3733.0,3752.0,2
25/2-C-3 H,1966,3752.0,3771.0,3
25/2-C-3 H,1966,3771.0,3789.6,4
25/3-1,1419,3112.0,3129.85,1
25/3-1,1419,3858.0,3873.87,2
25/4-1,359,1936.0,1944.0,1
25/4-1,359,3288.0,3306.0,10
25/4-1,359,3306.0,3316.0,11
25/4-1,359,3316.0,3333.85,12
25/4-1,359,3334.0,3352.0,13
25/4-1,359,3370.0,3388.0,14
25/4-1,359,3388.0,3406.0,15
25/4-1,359,3407.3,3418.0,16
25/4-1,359,3418.0,3436.0,17
25/4-1,359,3436.0,3454.21,18
25/4-1,359,2078.0,2095.3,2
25/4-1,359,2096.0,2114.0,3
25/4-1,359,2409.4,2413.5,4
25/4-1,359,3088.0,3092.5,5
25/4-1,359,3188.0,3195.0,6
25/4-1,359,3195.0,3204.0,7
25/4-1,359,3204.0,3222.4,8
25/4-1,359,3222.4,3234.8,9
25/4-2,360,2171.2,2172.0,1
25/4-3,361,2124.0,2128.5,1
25/4-3,361,2133.0,2135.0,2
25/4-3,361,2135.0,2139.0,3
25/4-4,362,2142.0,2151.0,1
25/4-4,362,2160.0,2161.0,3
25/4-4,362,2167.0,2170.0,4
25/4-5,201,2130.0,2146.0,1
25/4-5,201,3695.0,3713.1,10
25/4-5,201,3713.0,3730.75,11
25/4-5,201,3954.5,3970.5,12
25/4-5,201,3971.5,3984.0,13
25/4-5,201,3985.0,3998.5,14
25/4-5,201,3998.5,4014.5,15
25/4-5,201,4183.5,4197.95,16
25/4-5,201,4140.0,4158.0,17
25/4-5,201,2148.0,2152.0,2
25/4-5,201,2154.5,2158.0,3
25/4-5,201,2158.0,2172.8,4
25/4-5,201,2172.0,2180.4,5
25/4-5,201,2181.0,2190.9,6
25/4-5,201,2191.0,2199.6,7
25/4-5,201,2200.0,2218.0,8
25/4-5,201,2224.0,2232.0,9
25/4-6 S,1703,3712.0,3714.25,1
25/4-6 S,1703,4061.0,4070.0,10
25/4-6 S,1703,4124.0,4131.1,11
25/4-6 S,1703,4131.5,4134.0,12
25/4-6 S,1703,3715.0,3733.2,2
25/4-6 S,1703,3734.0,3745.8,3
25/4-6 S,1703,3746.0,3774.0,4
25/4-6 S,1703,3774.0,3790.4,5
25/4-6 S,1703,3791.0,3818.8,6
25/4-6 S,1703,3819.0,3846.25,7
25/4-6 S,1703,3846.5,3873.0,8
25/4-6 S,1703,3874.0,3902.2,9
25/4-7,4716,2104.0,2129.77,1
25/4-7,4716,2130.0,2156.2,2
25/4-8,4765,2082.0,2107.12,1
25/4-8,4765,2109.0,2135.6,2
25/4-9 S,4278,2237.0,2254.5,1
25/4-A-12,2130,3183.5,3194.5,1
25/4-A-12,2130,3197.0,3201.7,2
25/4-A-12,2130,3202.5,3220.0,3
25/4-A-12,2130,3280.0,3298.0,4
25/4-A-12,2130,3298.0,3315.3,5
25/4-A-12,2130,3316.5,3333.63,6
25/4-A-4,677,2480.15,2484.0,1
25/4-A-4,677,2488.0,2502.75,2
25/4-A-4,677,2504.0,2521.0,3
25/4-A-4,677,2523.0,2535.0,4
25/4-A-4,677,2539.0,2556.6,5
25/4-A-4,677,2560.0,2574.0,6
25/4-A-4,677,2578.0,2594.88,8
25/4-A-4,677,2596.5,2613.0,9
25/4-A-6,678,2081.0,2096.6,1
25/4-A-6,678,2206.5,2223.0,10
25/4-A-6,678,2097.0,2109.05,2
25/4-A-6,678,2110.4,2122.0,3
25/4-A-6,678,2124.3,2137.0,4
25/4-A-6,678,2152.0,2154.9,5
25/4-A-6,678,2156.5,2164.0,6
25/4-A-6,678,2166.0,2179.6,7
25/4-A-6,678,2179.0,2188.5,8
25/4-A-6,678,2188.5,2205.0,9
25/4-E-1 H,5269,2956.0,2974.45,2
25/4-E-1 H,5269,2974.5,2992.45,3
25/4-E-1 H,5269,2993.0,3010.45,4
25/4-J-1 AH,5397,2112.0,2147.9,1
25/4-J-1 AH,5397,2148.0,2179.88,2
25/5-1,884,2990.0,3007.8,2
25/5-1,884,3008.5,3027.33,3
25/5-1,884,3027.5,3046.2,4
25/5-1,884,3046.2,3063.5,5
25/5-1,884,3064.0,3080.37,6
25/5-1,884,3235.05,3253.0,7
25/5-1,884,3253.5,3272.0,8
25/5-1,884,3272.6,3291.0,9
25/5-2,1346,3176.0,3194.0,1
25/5-2,1346,3194.0,3196.7,2
25/5-2,1346,3197.0,3215.2,3
25/5-2,1346,3215.2,3226.5,4
25/5-3,1488,2386.0,2403.8,1
25/5-3,1488,2615.0,2638.4,2
25/5-4,1691,2904.0,2921.85,1
25/5-4,1691,2922.0,2947.4,2
25/5-4,1691,3059.0,3075.58,3
25/5-5,2661,2162.5,2172.25,1
25/5-5,2661,2172.25,2199.75,2
25/5-7,6423,2690.0,2744.15,1
25/5-A-1,2138,3171.0,3188.6,1
25/5-A-1,2138,3189.0,3212.79,2
25/5-A-1,2138,3213.0,3241.0,3
25/5-A-1,2138,3241.0,3267.47,4
25/5-A-2,2158,3903.0,3920.86,1
25/5-A-2,2158,3927.0,3934.0,2
25/5-A-3,2198,3408.0,3418.25,1
25/5-A-3,2198,3418.25,3433.9,2
25/5-A-3,2198,3437.0,3447.0,3
25/5-A-3,2198,3460.0,3472.0,4
25/5-A-3,2198,3472.0,3499.4,5
25/5-A-4,2243,3582.0,3600.0,1
25/5-A-4,2243,3600.0,3619.44,2
25/5-A-4,2243,3622.0,3640.22,3
25/5-A-4,2243,3640.22,3646.98,4
25/5-A-7,2483,4447.0,4455.2,1
25/5-A-7,2483,4457.0,4462.2,2
25/5-A-7,2483,4462.2,4464.85,3
25/5-A-7,2483,4466.0,4472.6,4
25/5-A-7,2483,4472.6,4491.85,5
25/5-A-7,2483,4492.0,4529.3,6
25/5-A-7,2483,4529.3,4538.0,7
25/5-A-9,2549,3527.0,3564.2,1
25/5-A-9,2549,3564.2,3610.45,2
25/6-1,524,2289.0,2300.0,1
25/6-1,524,2300.0,2310.1,2
25/6-3,3885,2062.0,2079.47,1
25/6-3,3885,2080.0,2108.35,2
25/7-1 S,898,3589.0,3591.54,1
25/7-1 S,898,3547.0,3554.83,2
25/7-2,1494,4125.0,4136.3,1
25/7-2,1494,4136.2,4145.7,2
25/7-2,1494,4145.7,4154.6,3
25/7-2,1494,4154.7,4169.2,4
25/7-2,1494,4345.0,4347.4,5
25/7-2,1494,4461.5,4488.6,6
25/7-3,2623,2099.0,2110.64,1
25/7-3,2623,2111.0,2130.15,2
25/7-5,3132,2093.0,2121.95,10
25/7-5,3132,2122.0,2149.76,11
25/7-5,3132,1977.0,1983.0,2
25/7-5,3132,1983.0,2002.75,3
25/7-5,3132,2003.0,2031.5,4
25/7-5,3132,2031.5,2048.0,5
25/7-5,3132,2048.0,2057.5,6
25/7-5,3132,2058.0,2059.7,7
25/7-5,3132,2060.0,2076.12,8
25/7-5,3132,2078.0,2084.65,9
25/7-6,4141,2061.0,2079.65,1
25/8-1,173,1676.4,1684.93,1
25/8-1,173,1724.25,1741.93,2
25/8-1,173,1741.32,1758.7,3
25/8-1,173,1758.7,1772.41,4
25/8-1,173,1772.41,1790.7,5
25/8-1,173,1828.8,1847.09,6
25/8-1,173,2359.15,2375.61,7
25/8-10 S,3062,1722.0,1749.65,1
25/8-10 S,3062,1749.0,1786.0,2
25/8-11,3209,1763.0,1789.7,1
25/8-12 A,3772,1951.0,1988.5,1
25/8-12 S,3771,1905.0,1938.8,1
25/8-18 S,7388,1737.5,1758.9,1
25/8-18 S,7388,1765.0,1792.1,2
25/8-4,1986,1659.6,1670.0,1
25/8-4,1986,1830.5,1837.0,10
25/8-4,1986,1837.0,1837.5,11
25/8-4,1986,1672.5,1694.0,2
25/8-4,1986,1695.5,1706.0,3
25/8-4,1986,1722.5,1746.0,4
25/8-4,1986,1746.0,1759.0,5
25/8-4,1986,1759.0,1777.0,6
25/8-4,1986,1777.0,1794.7,7
25/8-4,1986,1794.7,1811.0,8
25/8-4,1986,1812.5,1829.0,9
25/8-5 S,2390,2136.4,2150.64,1
25/8-5 S,2390,3052.0,3061.15,2
25/8-6,2573,2054.0,2056.0,1
25/8-6,2573,2057.0,2063.45,2
25/8-6,2573,2077.0,2084.18,3
25/8-6,2573,2084.5,2096.93,4
25/8-6,2573,2097.0,2098.85,5
25/8-6,2573,2100.0,2109.5,6
25/8-6,2573,2109.5,2119.0,7
25/8-6,2573,2119.0,2137.45,8
25/8-7,2612,2053.0,2053.7,1
25/8-7,2612,2053.0,2061.9,2
25/8-7,2612,2319.0,2338.7,3
25/8-8 A,2690,2414.0,2449.95,1
25/8-8 A,2690,2450.0,2464.25,2
25/8-8 A,2690,2464.25,2495.95,3
25/8-8 A,2690,2495.95,2523.65,4
25/8-8 B,2696,2375.0,2381.06,1
25/8-8 B,2696,2387.0,2413.95,2
25/8-8 B,2696,2414.0,2441.8,3
25/8-8 S,2646,2228.0,2252.75,1
25/8-8 S,2646,2255.0,2282.0,2
25/8-8 S,2646,2282.0,2308.95,3
25/8-9,2988,2098.0,2125.0,1
25/8-9,2988,2440.0,2468.0,2
25/8-9,2988,2468.0,2490.4,3
25/8-9 A,3025,2495.0,2522.1,1
25/8-9 A,3025,2523.0,2549.65,2
25/8-B-2,3731,2313.0,2348.0,1
25/8-B-2,3731,2349.0,2377.0,2
25/9-1,2476,2183.0,2194.5,1
26/4-1,1046,2253.0,2265.7,1
26/4-1,1046,2270.0,2297.7,2
26/4-1,1046,2754.0,2781.68,3
26/4-1,1046,3308.0,3316.85,4
29/3-1,904,3525.0,3542.86,1
29/3-1,904,3543.2,3560.0,2
29/6-1,375,4219.51,4238.0,1
29/6-1,375,4238.0,4256.0,2
29/6-1,375,4256.0,4274.0,3
29/6-1,375,4274.0,4292.0,4
29/6-1,375,4292.0,4310.0,5
29/6-1,375,4310.0,4328.2,6
29/6-1,375,4328.2,4339.65,7
29/9-1,31,4386.0,4403.75,1
29/9-1,31,4404.0,4417.5,2
29/9-1,31,4419.0,4430.1,3
3/4-1,2222,2740.0,2758.08,1
3/6-1,4117,2008.0,2010.6,1
3/7-1,292,3221.0,3227.0,1
3/7-2,220,2570.0,2572.0,1
3/7-2,220,2575.5,2588.75,2
3/7-2,220,2602.0,2604.8,3
3/7-2,220,2911.0,2919.0,4
3/7-2,220,4310.0,4319.0,5
3/7-3,293,2830.0,2839.6,1
3/7-3,293,3337.5,3338.5,2
3/7-3,293,3339.0,3348.0,3
3/7-4,1467,3416.0,3436.0,1
3/7-4,1467,3437.0,3464.7,2
3/7-4,1467,3464.4,3487.9,3
3/7-4,1467,3492.0,3501.2,4
3/7-4,1467,3504.0,3514.0,5
3/7-4,1467,3514.0,3520.0,6
3/7-4,1467,3526.0,3553.4,7
3/7-4,1467,3553.4,3574.3,8
3/7-5,1759,3383.0,3392.1,1
3/7-6,2891,3640.0,3650.44,1
3/7-7,5932,3776.0,3830.13,1
3/7-8 S,7058,3890.0,3944.37,1
3/7-8 S,7058,3944.5,3996.67,2
3/7-8 S,7058,3996.67,4039.82,3
30/10-1,391,1975.71,1978.15,1
30/10-1,391,1978.15,1987.6,2
30/10-1,391,1991.56,1994.92,3
30/10-1,391,1994.92,2000.4,4
30/10-1,391,2004.97,2009.55,5
30/10-2,392,2023.26,2024.79,1
30/10-2,392,2024.79,2026.31,2
30/10-3,393,2009.85,2019.0,1
30/10-3,393,2017.78,2028.44,2
30/10-3,393,2027.83,2036.98,3
30/10-3,393,2036.67,2045.82,4
30/10-3,393,2045.82,2055.88,5
30/10-3,393,2054.96,2064.11,6
30/10-5,395,4589.98,4599.13,1
30/10-6,1816,4663.0,4671.75,1
30/10-6,1816,4672.0,4691.0,2
30/10-6,1816,4691.0,4693.4,3
30/10-6,1816,4697.0,4716.0,4
30/10-6,1816,4946.0,4964.0,5
30/10-6,1816,4964.0,4980.04,6
30/10-7,2015,2207.0,2211.0,1
30/10-7,2015,2211.0,2225.4,2
30/10-A-4,660,2026.0,2031.3,1
30/10-A-4,660,2080.0,2085.4,10
30/10-A-4,660,2006.0,2091.0,11
30/10-A-4,660,2092.0,2098.0,12
30/10-A-4,660,2139.9,2148.4,13
30/10-A-4,660,2175.0,2181.2,14
30/10-A-4,660,2032.0,2035.23,2
30/10-A-4,660,2035.7,2045.1,3
30/10-A-4,660,2045.1,2049.43,4
30/10-A-4,660,2051.63,2059.05,5
30/10-A-4,660,2059.3,2063.63,6
30/10-A-4,660,2064.3,2069.3,7
30/10-A-4,660,2070.0,2073.4,8
30/10-A-4,660,2074.0,2080.0,9
30/11-1,396,1978.15,1987.3,1
30/11-1,396,1987.6,1991.62,2
30/11-10,7595,3575.0,3629.5,1
30/11-10,7595,3997.2,4040.45,2
30/11-14,7982,2952.0,3053.44,1
30/11-14,7982,3061.0,3166.22,2
30/11-3,62,3445.0,3459.81,1
30/11-3,62,3460.0,3478.5,2
30/11-4,98,3514.0,3531.49,1
30/11-4,98,4635.0,4645.74,2
30/11-4,98,4652.0,4664.87,3
30/11-4,98,4839.0,4839.4,4
30/11-4,98,5011.0,5011.4,5
30/11-6 S,4950,3196.0,3214.44,1
30/11-6 S,4950,3214.44,3269.0,2
30/11-6 S,4950,3269.0,3299.0,3
30/11-7,5919,3983.0,3998.0,1
30/11-7 A,6085,4022.4,4023.29,1
30/11-7 A,6085,4039.0,4053.18,2
30/11-7 A,6085,4053.18,4068.75,3
30/11-7 A,6085,4068.75,4096.19,4
30/11-7 A,6085,4096.19,4123.61,5
30/11-8 A,6611,3960.0,3993.62,1
30/11-8 S,6540,3481.0,3508.77,1
30/11-8 S,6540,3611.0,3666.35,2
30/11-9 A,7281,3613.6,3667.8,1
30/11-9 A,7281,3738.5,3792.6,2
30/11-9 A,7281,3792.6,3848.0,3
30/12-1,2248,2901.0,2927.23,1
30/12-1,2248,2927.55,2960.1,2
30/12-1,2248,2961.0,2966.87,3
30/2-1,72,1952.0,1954.0,1
30/2-1,72,3758.0,3775.95,10
30/2-1,72,3776.0,3794.0,11
30/2-1,72,1954.0,1968.1,2
30/2-1,72,3696.0,3700.8,3
30/2-1,72,3701.0,3708.3,4
30/2-1,72,3712.0,3716.4,5
30/2-1,72,3717.0,3733.6,6
30/2-1,72,3733.6,3734.65,7
30/2-1,72,3735.8,3751.9,8
30/2-1,72,3751.5,3758.0,9
30/2-2,457,3908.0,3912.48,1
30/2-2,457,4026.0,4027.85,10
30/2-2,457,4029.0,4031.6,11
30/2-2,457,4031.8,4047.7,12
30/2-2,457,4047.7,4048.9,13
30/2-2,457,4048.9,4052.5,14
30/2-2,457,4076.0,4093.8,15
30/2-2,457,4094.0,4112.25,16
30/2-2,457,4112.25,4130.25,17
30/2-2,457,4130.45,4135.45,18
30/2-2,457,3939.0,3957.3,2
30/2-2,457,3957.3,3965.8,3
30/2-2,457,3966.0,3979.75,4
30/2-2,457,3979.75,3987.6,5
30/2-2,457,3987.8,3989.6,6
30/2-2,457,3989.6,3993.5,7
30/2-2,457,3993.5,3997.5,8
30/2-2,457,4014.0,4025.6,9
30/2-3,1970,3749.0,3755.9,1
30/2-3,1970,3886.45,3897.0,10
30/2-3,1970,3897.67,3915.0,11
30/2-3,1970,3915.62,3928.0,12
30/2-3,1970,3928.07,3932.0,13
30/2-3,1970,3954.5,3962.0,15
30/2-3,1970,3962.0,3968.75,16
30/2-3,1970,3968.75,3986.0,17
30/2-3,1970,3756.0,3761.12,2
30/2-3,1970,3792.0,3813.3,3
30/2-3,1970,3816.0,3829.13,4
30/2-3,1970,3830.0,3836.26,5
30/2-3,1970,3836.26,3855.0,6
30/2-3,1970,3855.08,3867.0,7
30/2-3,1970,3868.0,3873.9,8
30/2-3,1970,3857.0,3886.45,9
30/3-1 R,509,3863.6,3880.0,1
30/3-2 R,508,2828.0,2833.76,1
30/3-2 R,508,3083.7,3102.0,10
30/3-2 R,508,3102.0,3121.37,11
30/3-2 R,508,3295.0,3306.55,12
30/3-2 R,508,2834.5,2842.0,2
30/3-2 R,508,2860.0,2864.36,3
30/3-2 R,508,2879.0,2893.46,4
30/3-2 R,508,2897.0,2898.4,5
30/3-2 R,508,2898.5,2915.95,6
30/3-2 R,508,2916.0,2934.61,7
30/3-2 R,508,2934.61,2951.17,8
30/3-2 R,508,3073.0,3082.5,9
30/3-3,10,2979.0,2992.5,1
30/3-4,460,2830.0,2834.35,1
30/3-4,460,2953.0,2972.3,10
30/3-4,460,3086.0,3113.0,11
30/3-4,460,3113.0,3130.7,12
30/3-4,460,2835.0,2839.25,2
30/3-4,460,2840.0,2851.75,3
30/3-4,460,2853.0,2862.0,4
30/3-4,460,2865.0,2879.58,5
30/3-4,460,2880.5,2907.9,6
30/3-4,460,2907.9,2928.83,7
30/3-4,460,2930.0,2937.3,8
30/3-4,460,2938.0,2952.5,9
30/3-5 S,1950,4060.0,4066.0,1
30/3-5 S,1950,4076.0,4107.66,2
30/3-5 S,1950,4108.0,4160.76,3
30/3-5 S,1950,4168.0,4213.05,4
30/3-5 S,1950,4429.0,4445.6,5
30/3-6 S,2269,5241.0,5265.5,1
30/3-6 S,2269,5294.0,5313.7,2
30/3-6 S,2269,5315.0,5323.0,3
30/3-6 S,2269,5328.0,5340.75,4
30/3-6 S,2269,5341.0,5356.4,5
30/3-6 S,2269,5359.0,5386.1,6
30/3-6 S,2269,5451.0,5478.57,7
30/3-7 A,3176,5909.0,5922.4,1
30/3-7 B,3229,4346.0,4353.24,1
30/3-7 B,3229,4354.0,4358.5,2
30/3-7 B,3229,5715.0,5740.22,3
30/3-7 S,2632,4678.0,4689.8,1
30/3-7 S,2632,4691.0,4709.3,2
30/3-7 S,2632,4709.5,4719.0,3
30/3-7 S,2632,4719.5,4734.1,4
30/3-7 S,2632,4735.0,4740.3,5
30/3-7 S,2632,4742.0,4754.5,6
30/3-7 S,2632,4754.5,4758.35,7
30/3-7 S,2632,4760.0,4770.7,8
30/3-7 S,2632,4865.0,4871.4,9
30/3-9,4053,3899.0,3900.0,1
30/3-A-1,1080,2821.0,2837.2,1
30/3-A-1,1080,2837.0,2864.5,2
30/3-A-1,1080,2864.5,2919.43,3
30/3-A-1,1080,2919.6,2959.1,4
30/3-A-1,1080,3058.0,3112.75,5
30/3-A-10,1700,3771.0,3821.12,1
30/3-A-10,1700,3821.0,3874.75,2
30/3-A-10,1700,3875.0,3922.2,3
30/3-A-10,1700,4015.0,4042.5,4
30/3-A-11,1760,3077.0,3130.0,1
30/3-A-11,1760,3131.0,3185.75,2
30/3-A-11,1760,3186.0,3209.0,3
30/3-A-11,1760,3338.0,3383.0,4
30/3-A-12,1765,4261.0,4288.0,1
30/3-A-12,1765,4477.0,4504.6,2
30/3-A-13,1925,4867.0,4886.7,1
30/3-A-15,1984,4148.0,4176.88,1
30/3-A-15,1984,4177.0,4231.0,2
30/3-A-15,1984,4231.0,4260.85,3
30/3-A-15,1984,4400.0,4434.82,4
30/3-A-16,2090,4485.5,4507.0,1
30/3-A-16,2090,4509.5,4528.0,2
30/3-A-17,2110,4023.0,4049.3,1
30/3-A-19,2221,2981.0,3007.3,1
30/3-A-19,2221,3260.0,3287.0,2
30/3-A-2,1175,3492.5,3510.1,1
30/3-A-2,1175,3519.0,3549.0,2
30/3-A-2,1175,3549.0,3604.0,3
30/3-A-2,1175,3746.0,3768.0,4
30/3-A-20 A,4124,4380.0,4432.88,1
30/3-A-24,2889,3772.0,3800.0,1
30/3-A-24,2889,3800.0,3826.62,2
30/3-A-24,2889,3973.0,4023.0,3
30/3-A-3,1209,3225.0,3253.0,1
30/3-A-3,1209,3253.0,3280.7,2
30/3-A-3,1209,3281.0,3307.65,3
30/3-A-3,1209,3309.0,3336.85,4
30/3-A-3,1209,3640.0,3690.4,5
30/3-A-3,1209,3692.2,3711.8,6
30/3-A-3,1209,3712.0,3717.5,7
30/3-A-3,1209,3719.0,3727.75,8
30/3-A-4,1234,3166.0,3179.5,1
30/3-A-4,1234,3180.0,3208.25,2
30/3-A-4,1234,3247.0,3274.5,3
30/3-A-4,1234,3395.0,3450.5,4
30/3-A-5,1307,3726.0,3736.0,1
30/3-A-5,1307,3738.0,3784.0,2
30/3-A-5,1307,4047.5,4075.3,3
30/3-A-5,1307,4243.0,4270.85,4
30/3-A-6,1347,3883.0,3933.2,1
30/3-A-6,1347,3933.0,3988.77,2
30/3-A-6,1347,4173.95,4202.0,3
30/3-A-6 A,2447,4747.0,4748.75,1
30/3-A-6 A,2447,4753.0,4758.8,2
30/3-A-7,1542,3336.0,3390.2,1
30/3-A-7,1542,3559.0,3611.85,2
30/3-A-7 A,2724,4490.17,4526.2,1
30/3-A-8,1614,5518.0,5536.4,1
30/3-A-9,1684,4890.0,4905.86,1
30/3-A-9,1684,4906.0,4924.78,2
30/3-A-9,1684,4927.5,4940.0,3
30/3-A-9,1684,4940.0,4958.1,4
30/4-2,378,3871.5,3873.0,10
30/4-2,378,3873.0,3891.4,11
30/4-2,378,3891.4,3909.7,12
30/4-2,378,4239.5,4257.8,13
30/4-2,378,2043.0,2047.4,2
30/4-2,378,3784.0,3784.85,3
30/4-2,378,3788.8,3805.4,4
30/4-2,378,3805.4,3822.25,5
30/4-2,378,3823.5,3829.9,6
30/4-2,378,3829.9,3834.7,7
30/4-2,378,3834.7,3852.8,8
30/4-2,378,3853.1,3871.3,9
