Wellbore,Title,Document URL
2/8-10,2/8-10 REPORTED BY LICENSEE: 280_2_8_10_Completionlog (pdf),https://factpages.npd.no/pbl/wellbore_documents/280_2_8_10_Completionlog.pdf
2/8-10,2/8-10 REPORTED BY LICENSEE: 280_2_8_10_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/280_2_8_10_Completion_report.pdf
2/8-11,2/8-11 NPD PAPER: 1224_03_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_2__Well_2_8_11 (pdf),https://factpages.npd.no/pbl/NPD_papers/1224_03_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_2__Well_2_8_11.pdf
2/8-11,2/8-11 NPD PAPER: 1224_01_NPD_Paper_No.32_Geology_of_the_southernmost_part_of_the_Norwegian_section_of_the_Central_Trough__Well_2_8_11 (pdf),https://factpages.npd.no/pbl/NPD_papers/1224_01_NPD_Paper_No.32_Geology_of_the_southernmost_part_of_the_Norwegian_section_of_the_Central_Trough__Well_2_8_11.pdf
2/8-11,2/8-11 NPD PAPER: 1224_02_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_1__Well_2_8_11 (pdf),https://factpages.npd.no/pbl/NPD_papers/1224_02_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_1__Well_2_8_11.pdf
2/8-11,2/8-11 OLD NPD WDSS: 1224_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1224_01_WDSS_General_Information.pdf
2/8-11,2/8-11 REPORTED BY LICENSEE: 1224_2_8_11_Completionlog (pdf),https://factpages.npd.no/pbl/wellbore_documents/1224_2_8_11_Completionlog.pdf
2/8-11,2/8-11 REPORTED BY LICENSEE: 1224_2_8_11_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1224_2_8_11_Completion_report.pdf
2/8-12 S,2/8-12 S COMPOSITE LOG: 1351 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1351.pdf
2/8-12 S,2/8-12 S GEOCHEMICAL INFORMATION: 1351_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1351_1.pdf
2/8-12 S,2/8-12 S OLD NPD WDSS: 1351_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1351_01_WDSS_General_Information.pdf
2/8-12 S,2/8-12 S OLD NPD WDSS: 1351_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1351_02_WDSS_completion_log.pdf
2/8-12 S,2/8-12 S PRESSURE PLOT: 1351_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1351_Formation_pressure_(Formasjonstrykk).pdf
2/8-12 S,2/8-12 S REPORTED BY LICENSEE: 1351_01_2_8_12_S_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1351_01_2_8_12_S_Completion_report.pdf
2/8-12 S,2/8-12 S REPORTED BY LICENSEE: 1351_02_2_8_12_S_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1351_02_2_8_12_S_Completion_log.pdf
2/8-13,2/8-13 COMPOSITE LOG: 1383 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/1383.pdf
2/8-13,2/8-13 OLD NPD WDSS: 1383_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1383_01_WDSS_General_Information.pdf
2/8-13,2/8-13 OLD NPD WDSS: 1383_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1383_02_WDSS_completion_log.pdf
2/8-13,2/8-13 REPORTED BY LICENSEE: 1383_2_8_13_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1383_2_8_13_COMPLETION_REPORT_AND_LOG.pdf
2/8-14,2/8-14 GEOCHEMICAL INFORMATION: 1552_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1552_GCH_1.pdf
2/8-14,2/8-14 GEOCHEMICAL INFORMATION: 1552_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1552_GCH_2.pdf
2/8-14,2/8-14 OLD NPD WDSS: 1552_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1552_01_WDSS_General_Information.pdf
2/8-14,2/8-14 OLD NPD WDSS: 1552_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1552_02_WDSS_completion_log.pdf
2/8-14,2/8-14 PRESSURE PLOT: 1552_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1552_Formation_pressure_(Formasjonstrykk).pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Completion_log.pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Completion_report.pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Drilling_diary (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Drilling_diary.pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Drilling_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Drilling_report.pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Wellsite_samples - Kopi (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Wellsite_samples - Kopi.pdf
2/8-14,2/8-14 REPORTED BY LICENSEE: 1552_2_8_14_Wellsite_samples (pdf),https://factpages.npd.no/pbl/wellbore_documents/1552_2_8_14_Wellsite_samples.pdf
2/8-15,2/8-15 COMPOSITE LOG: 2636 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/2636.pdf
2/8-15,2/8-15 GEOCHEMICAL INFORMATION: 2636_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/2636_1.pdf
2/8-15,2/8-15 REPORTED BY LICENSEE: 2636_2_8_15_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/2636_2_8_15_COMPLETION_REPORT_AND_LOG.pdf
2/8-16 S,2/8-16 S REPORTED BY LICENSEE: 3008_2_8_16_S_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/3008_2_8_16_S_COMPLETION_LOG.pdf
2/8-16 S,2/8-16 S REPORTED BY LICENSEE: 3008_2_8_16_S_COMPLETION_REPORT (pdf),https://factpages.npd.no/pbl/wellbore_documents/3008_2_8_16_S_COMPLETION_REPORT.pdf
2/8-17 A,2/8-17 A COMPOSITE LOG: 3328 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/3328.pdf
2/8-17 A,2/8-17 A PRESSURE PLOT: 3328_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/3328_Formation_pressure_(Formasjonstrykk).pdf
2/8-17 A,2/8-17 A REPORTED BY LICENSEE: 3328_2_8_17_A_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/3328_2_8_17_A_COMPLETION_LOG.pdf
2/8-17 A,2/8-17 A REPORTED BY LICENSEE: 3328_2_8_17_A_COMPLETION_REPORT (pdf),https://factpages.npd.no/pbl/wellbore_documents/3328_2_8_17_A_COMPLETION_REPORT.pdf
2/8-17 S,2/8-17 S COMPOSITE LOG: 3210 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/3210.pdf
2/8-17 S,2/8-17 S GEOCHEMICAL INFORMATION: 3210_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/3210_1.pdf
2/8-17 S,2/8-17 S REPORTED BY LICENSEE: 3210_2_8_17_S_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/3210_2_8_17_S_COMPLETION_LOG.pdf
2/8-17 S,2/8-17 S REPORTED BY LICENSEE: 3210_2_8_17_S_COMPLETION_REPORT (pdf),https://factpages.npd.no/pbl/wellbore_documents/3210_2_8_17_S_COMPLETION_REPORT.pdf
2/8-2,2/8-2 COMPOSITE LOG: 155 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/155.pdf
2/8-2,2/8-2 GEOCHEMICAL INFORMATION: 155_1_source_rock_evaluation_amoco_norway_2_8_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/155_1_source_rock_evaluation_amoco_norway_2_8_2.pdf
2/8-2,2/8-2 GEOCHEMICAL INFORMATION: 155_2_source_rock_evaluation_amoco_norway_2_8_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/155_2_source_rock_evaluation_amoco_norway_2_8_2.pdf
2/8-2,2/8-2 GEOCHEMICAL INFORMATION: 155_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/155_3.pdf
2/8-2,2/8-2 NPD PAPER: 155_01_NPD_Paper_No.13_Lithology__Well_2_8_2 (pdf),https://factpages.npd.no/pbl/NPD_papers/155_01_NPD_Paper_No.13_Lithology__Well_2_8_2.pdf
2/8-2,2/8-2 NPD PAPER: 155_02_NPD_Paper_No.13_Interpreted_Lithology_log__Well_2_8_2 (pdf),https://factpages.npd.no/pbl/NPD_papers/155_02_NPD_Paper_No.13_Interpreted_Lithology_log__Well_2_8_2.pdf
2/8-2,2/8-2 OLD NPD WDSS: 155_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/155_01_WDSS_General_Information.pdf
2/8-2,2/8-2 REPORTED BY LICENSEE: 155_1_Completion_Report_&_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/155_1_Completion_Report_&_Completion_log.pdf
2/8-3,2/8-3 GEOCHEMICAL INFORMATION: 117_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/117_1.pdf
2/8-3,2/8-3 GEOCHEMICAL INFORMATION: 117_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/117_2.pdf
2/8-3,2/8-3 NPD PAPER: 117_01_NPD_Paper_No.32_Geology_of_the_southernmost_part_of_the_Norwegian_section_of_the_Central_Trough__Well_2_8_3 (pdf),https://factpages.npd.no/pbl/NPD_papers/117_01_NPD_Paper_No.32_Geology_of_the_southernmost_part_of_the_Norwegian_section_of_the_Central_Trough__Well_2_8_3.pdf
2/8-3,2/8-3 NPD PAPER: 117_02_NPD_Paper_No.32_Interpreted_Lithology_log__Well_2_8_3 (pdf),https://factpages.npd.no/pbl/NPD_papers/117_02_NPD_Paper_No.32_Interpreted_Lithology_log__Well_2_8_3.pdf
2/8-3,2/8-3 NPD PAPER: 117_03_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_2__Well_2_8_3 (pdf),https://factpages.npd.no/pbl/NPD_papers/117_03_NPD_Paper_No.32_Late_Cretaceous-early_Tertiary_Correlation_chart_Valhall-Hod_Fields_Profile_2__Well_2_8_3.pdf
2/8-3,2/8-3 NPD PAPER: 117_04_NPD_Paper_No.32_Late_Jurassic-early_Tertiary_Correlation_chart_Profile_3__Well_2_8_3 (pdf),https://factpages.npd.no/pbl/NPD_papers/117_04_NPD_Paper_No.32_Late_Jurassic-early_Tertiary_Correlation_chart_Profile_3__Well_2_8_3.pdf
2/8-3,2/8-3 OLD NPD WDSS: 117_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/117_01_WDSS_General_Information.pdf
2/8-3,2/8-3 REPORTED BY LICENSEE: 117_01_2_8_3_Completion_Log (pdf),https://factpages.npd.no/pbl/wellbore_documents/117_01_2_8_3_Completion_Log.pdf
2/8-3,2/8-3 REPORTED BY LICENSEE: 117_01_2_8_3_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/117_01_2_8_3_Completion_report.pdf
2/8-4,2/8-4 OLD NPD WDSS: 273_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/273_01_WDSS_General_Information.pdf
2/8-4,2/8-4 REPORTED BY LICENSEE: 273_2_8_4_Completionlog (pdf),https://factpages.npd.no/pbl/wellbore_documents/273_2_8_4_Completionlog.pdf
2/8-5,2/8-5 COMPOSITE LOG: 275 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/275.pdf
2/8-5,2/8-5 OLD NPD WDSS: 275_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/275_01_WDSS_General_Information.pdf
2/8-6,2/8-6 OLD NPD WDSS: 276_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/276_01_WDSS_General_Information.pdf
2/8-6,2/8-6 REPORTED BY LICENSEE: 276_2_8_6_Completionlog (pdf),https://factpages.npd.no/pbl/wellbore_documents/276_2_8_6_Completionlog.pdf
2/8-6,2/8-6 REPORTED BY LICENSEE: 276_2_8_6_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/276_2_8_6_Completion_report.pdf
2/8-7,2/8-7 COMPOSITE LOG: 277 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/277.pdf
2/8-7,2/8-7 OLD NPD WDSS: 277_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/277_01_WDSS_General_Information.pdf
2/8-7,2/8-7 REPORTED BY LICENSEE: 277_1_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/277_1_Completion_Report_and_Completion_log.pdf
2/8-8,2/8-8 OLD NPD WDSS: 278_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/278_01_WDSS_General_Information.pdf
2/8-8,2/8-8 REPORTED BY LICENSEE: 278_2_8_8_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/278_2_8_8_Completion_log.pdf
2/8-8,2/8-8 REPORTED BY LICENSEE: 278_2_8_8_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/278_2_8_8_Completion_report.pdf
2/8-9,2/8-9 OLD NPD WDSS: 279_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/279_01_WDSS_General_Information.pdf
2/8-9,2/8-9 REPORTED BY LICENSEE: 279_2_8_9_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/279_2_8_9_Completion_log.pdf
2/8-9,2/8-9 REPORTED BY LICENSEE: 279_2_8_9_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/279_2_8_9_Completion_report.pdf
2/8-9,2/8-9 REPORTED BY LICENSEE: 279_2_8_9_Completion_report_Attachemnts (pdf),https://factpages.npd.no/pbl/wellbore_documents/279_2_8_9_Completion_report_Attachemnts.pdf
2/8-9,2/8-9 REPORTED BY LICENSEE: 279_2_8_9_Completion_report_Drilling_summary (pdf),https://factpages.npd.no/pbl/wellbore_documents/279_2_8_9_Completion_report_Drilling_summary.pdf
2/9-1,2/9-1 COMPOSITE LOG: 282 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/282.pdf
2/9-1,2/9-1 OLD NPD WDSS: 282_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/282_01_WDSS_General_Information.pdf
2/9-1,2/9-1 REPORTED BY LICENSEE: 282_1_CompletionReport_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/282_1_CompletionReport_and_Completion_log.pdf
2/9-1,2/9-1 REPORTED BY LICENSEE: 282_2_Micropaleontology_and_Stratigraphy (pdf),https://factpages.npd.no/pbl/wellbore_documents/282_2_Micropaleontology_and_Stratigraphy.pdf
2/9-1,2/9-1 REPORTED BY LICENSEE: 282_3_Survey_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/282_3_Survey_report.pdf
2/9-1,2/9-1 REPORTED BY LICENSEE: 282_4_The_Chalk_in_Schlumberger_Core_Slice (pdf),https://factpages.npd.no/pbl/wellbore_documents/282_4_The_Chalk_in_Schlumberger_Core_Slice.pdf
2/9-2,2/9-2 GEOCHEMICAL INFORMATION: 283_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/283_1.pdf
2/9-2,2/9-2 GEOCHEMICAL INFORMATION: 283_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/283_2.pdf
2/9-2,2/9-2 GEOCHEMICAL INFORMATION: 283_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/283_3.pdf
2/9-2,2/9-2 GEOCHEMICAL INFORMATION: 283_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/283_4.pdf
2/9-2,2/9-2 GEOCHEMICAL INFORMATION: 283_5 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/283_5.pdf
2/9-2,2/9-2 OLD NPD WDSS: 283_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/283_01_WDSS_General_Information.pdf
2/9-2,2/9-2 OLD NPD WDSS: 283_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/283_02_WDSS_completion_log.pdf
2/9-2,2/9-2 REPORTED BY LICENSEE: 283_01_2_9_2_Completion_Log (pdf),https://factpages.npd.no/pbl/wellbore_documents/283_01_2_9_2_Completion_Log.pdf
2/9-2,2/9-2 REPORTED BY LICENSEE: 283_01_2_9_2_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/283_01_2_9_2_Completion_report.pdf
2/9-3,2/9-3 GEOCHEMICAL INFORMATION: 1443_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/1443_1.pdf
2/9-3,2/9-3 OLD NPD WDSS: 1443_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/1443_01_WDSS_General_Information.pdf
2/9-3,2/9-3 OLD NPD WDSS: 1443_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/1443_02_WDSS_completion_log.pdf
2/9-3,2/9-3 PRESSURE PLOT: 1443_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/1443_Formation_pressure_(Formasjonstrykk).pdf
2/9-3,2/9-3 REPORTED BY LICENSEE: 1443_2_9_3_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/1443_2_9_3_COMPLETION_REPORT_AND_LOG.pdf
24/12-1,24/12-1 GEOCHEMICAL INFORMATION: 347_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/347_1.pdf
24/12-1,24/12-1 GEOCHEMICAL INFORMATION: 347_1_Source_rock_evaluation_of_well_24_12_1_section_I (PDF),https://factpages.npd.no/pbl/geochemical_pdfs/347_1_Source_rock_evaluation_of_well_24_12_1_section_I.PDF
24/12-1,24/12-1 GEOCHEMICAL INFORMATION: 347_2_Source_rock_evaluation_of_well_24_12_1_section_II (PDF),https://factpages.npd.no/pbl/geochemical_pdfs/347_2_Source_rock_evaluation_of_well_24_12_1_section_II.PDF
24/12-1,24/12-1 OLD NPD WDSS: 347_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/347_01_WDSS_General_Information.pdf
24/12-1,24/12-1 OLD NPD WDSS: 347_03_WDSS_lithlog (pdf),https://factpages.npd.no/pbl/wdss_old/347_03_WDSS_lithlog.pdf
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_1_Completion_Report_and_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/347_1_Completion_Report_and_Completion_log.pdf
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_2_ADT_end_of_wel_summary (pdf),https://factpages.npd.no/pbl/wellbore_documents/347_2_ADT_end_of_wel_summary.pdf
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_3_Computer_processed_interpretation (pdf),https://factpages.npd.no/pbl/wellbore_documents/347_3_Computer_processed_interpretation.pdf
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_5_Seismic_reference (pdf),https://factpages.npd.no/pbl/wellbore_documents/347_5_Seismic_reference.pdf
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_6_Source_rock_evaluation_of_well_24_12_1_section_I (PDF),https://factpages.npd.no/pbl/wellbore_documents/347_6_Source_rock_evaluation_of_well_24_12_1_section_I.PDF
24/12-1,24/12-1 REPORTED BY LICENSEE: 347_7_Source_rock_evaluation_of_well_24_12_1_section_II (PDF),https://factpages.npd.no/pbl/wellbore_documents/347_7_Source_rock_evaluation_of_well_24_12_1_section_II.PDF
24/12-1 R,24/12-1 R GEOCHEMICAL INFORMATION: 513_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/513_1.pdf
24/12-2,24/12-2 COMPOSITE LOG: 348 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/348.pdf
24/12-2,24/12-2 GEOCHEMICAL INFORMATION: 348_ 2_Source_Rock_Analysis_of_well_24_12_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/348_ 2_Source_Rock_Analysis_of_well_24_12_2.pdf
24/12-2,24/12-2 GEOCHEMICAL INFORMATION: 348_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/348_1.pdf
24/12-2,24/12-2 OLD NPD WDSS: 348_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/348_01_WDSS_General_Information.pdf
24/12-2,24/12-2 OLD NPD WDSS: 348_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/348_02_WDSS_completion_log.pdf
24/12-2,24/12-2 PRESSURE PLOT: 348_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/348_Formation_pressure_(Formasjonstrykk).pdf
24/12-2,24/12-2 REPORTED BY LICENSEE: 348_24_12_2_COMPLETION_REPORT_AND_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/348_24_12_2_COMPLETION_REPORT_AND_LOG.pdf
24/12-3 S,24/12-3 S COMPOSITE LOG: 2823 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/2823.pdf
24/12-3 S,24/12-3 S GEOCHEMICAL INFORMATION: 2823_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/2823_1.pdf
24/12-3 S,24/12-3 S GEOCHEMICAL INFORMATION: 2823_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/2823_2.pdf
24/12-3 S,24/12-3 S PRESSURE PLOT: 2823_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/2823_Formation_pressure_(Formasjonstrykk).pdf
24/12-3 S,24/12-3 S REPORTED BY LICENSEE: 2823_24_12_3_S_COMPLETION_REPORT_AND_COMPLETION_LOG (pdf),https://factpages.npd.no/pbl/wellbore_documents/2823_24_12_3_S_COMPLETION_REPORT_AND_COMPLETION_LOG.pdf
24/12-4,24/12-4 COMPOSITE LOG: 4383 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/4383.pdf
24/6-1,24/6-1 COMPOSITE LOG: 443 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/443.pdf
24/6-1,24/6-1 GEOCHEMICAL INFORMATION: 443_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/443_1.pdf
24/6-1,24/6-1 GEOCHEMICAL INFORMATION: 443_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/443_2.pdf
24/6-1,24/6-1 OLD NPD WDSS: 443_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/443_01_WDSS_General_Information.pdf
24/6-1,24/6-1 OLD NPD WDSS: 443_02_WDSS_completion_log (pdf),https://factpages.npd.no/pbl/wdss_old/443_02_WDSS_completion_log.pdf
24/6-1,24/6-1 PRESSURE PLOT: 443_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/443_Formation_pressure_(Formasjonstrykk).pdf
24/6-1,24/6-1 REPORTED BY LICENSEE: 443_01_24_6_1_Completion_report (pdf),https://factpages.npd.no/pbl/wellbore_documents/443_01_24_6_1_Completion_report.pdf
24/6-1,24/6-1 REPORTED BY LICENSEE: 443_02_24_6_1_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/443_02_24_6_1_Completion_log.pdf
24/6-2,24/6-2 GEOCHEMICAL INFORMATION: 3397_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/3397_1.pdf
24/6-2,24/6-2 GEOCHEMICAL INFORMATION: 3397_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/3397_2.pdf
24/6-2,24/6-2 PRESSURE PLOT: 3397_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/3397_Formation_pressure_(Formasjonstrykk).pdf
24/6-4,24/6-4 COMPOSITE LOG: 4745 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/4745.pdf
24/6-4,24/6-4 PRESSURE PLOT: 4745_Formation_pressure_(Formasjonstrykk) (pdf),https://factpages.npd.no/pbl/wellbore_pressure_plot_pdfs/4745_Formation_pressure_(Formasjonstrykk).pdf
24/9-1,24/9-1 COMPOSITE LOG: 344 (pdf),https://factpages.npd.no/pbl/wellbore_composite_logs/344.pdf
24/9-1,24/9-1 GEOCHEMICAL INFORMATION: 344_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/344_1.pdf
24/9-1,24/9-1 GEOCHEMICAL INFORMATION: 344_1_Geochemical_analysis_of_core_samples_from_well_24_9_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/344_1_Geochemical_analysis_of_core_samples_from_well_24_9_1.pdf
24/9-1,24/9-1 GEOCHEMICAL INFORMATION: 344_2_A_maturation_and_source_rock_study_of_well_24_9_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/344_2_A_maturation_and_source_rock_study_of_well_24_9_1.pdf
24/9-1,24/9-1 OLD NPD WDSS: 344_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/344_01_WDSS_General_Information.pdf
24/9-1,24/9-1 REPORTED BY LICENSEE: 344_1_Completion_Report_&_Completion_log (pdf),https://factpages.npd.no/pbl/wellbore_documents/344_1_Completion_Report_&_Completion_log.pdf
24/9-1,24/9-1 REPORTED BY LICENSEE: 344_2_A_maturation_and_source_rock_study_of_well_24_9_1 (pdf),https://factpages.npd.no/pbl/wellbore_documents/344_2_A_maturation_and_source_rock_study_of_well_24_9_1.pdf
24/9-10 S,24/9-10 S GEOCHEMICAL INFORMATION: 6531_GCH_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/6531_GCH_1.pdf
24/9-10 S,24/9-10 S GEOCHEMICAL INFORMATION: 6531_GCH_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/6531_GCH_2.pdf
24/9-2,24/9-2 GEOCHEMICAL INFORMATION: 345_5 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/345_5.pdf
24/9-2,24/9-2 GEOCHEMICAL INFORMATION: 345_1 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/345_1.pdf
24/9-2,24/9-2 GEOCHEMICAL INFORMATION: 345_2 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/345_2.pdf
24/9-2,24/9-2 GEOCHEMICAL INFORMATION: 345_3 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/345_3.pdf
24/9-2,24/9-2 GEOCHEMICAL INFORMATION: 345_4 (pdf),https://factpages.npd.no/pbl/geochemical_pdfs/345_4.pdf
24/9-2,24/9-2 OLD NPD WDSS: 345_01_WDSS_General_Information (pdf),https://factpages.npd.no/pbl/wdss_old/345_01_WDSS_General_Information.pdf
